#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t27" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="3.0" name="distr" upper="3.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	logP(mrca(a))	mrca.age(a)	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	clockRate.c:clock
570000	-101503.43569102763	-101373.82621027598	-129.60948075164438	-101373.82621027598	14.178678292672997	1.0	0.958771121356311	0.5031015386433044	0.49689846135669535	0.6931471805599453	3.1092572077473872	-122.43610153186587	0.2712429070814066	0.0696803497430786	1.416486239546652
580000	-101513.34262311351	-101382.43168699756	-130.9109361159444	-101382.43168699756	16.766025742214357	1.0	0.9316995211141639	0.5009768083615603	0.4990231916384394	0.6931471805599453	3.0505366969419603	-123.76462849640805	0.264552166035227	0.045574814756324813	1.5255472354512556
590000	-101506.06091304554	-101374.47993512859	-131.58097791695306	-101374.47993512859	17.090334498091664	1.0	0.958771121356311	0.503087907737513	0.4969120922624867	0.6931471805599453	3.4813053344183524	-124.40759869717456	0.20799445178242223	0.1000211774060362	1.200768695401413
600000	-101562.63090754101	-101390.31370091428	-172.3172066267345	-101390.31370091428	74.86041026871462	1.0	1.0090548631029974	0.5020422734806345	0.4979577265193651	0.6931471805599453	3.467695314434342	-165.09354366520932	0.026572114070683932	0.852884222668983	0.7722021671084928
610000	-101523.77780657288	-101381.62831104513	-142.14949552774345	-101381.62831104513	23.511464440774727	1.0	0.9826045381723943	0.4968451129266427	0.503154887073357	0.6931471805599453	3.4729598454234107	-134.95228289114888	0.1093344222610321	0.5318781928122963	1.313560547639219
620000	-101526.07048953137	-101381.06866915108	-145.00182038028598	-101381.06866915108	42.20055332019367	1.0	1.0116331001960812	0.5038490975659484	0.4961509024340513	0.6931471805599453	3.006408010746622	-137.7755791816677	0.057025570968592385	0.7480608759326401	1.2620001508415764
630000	-101504.33082300806	-101367.15342928642	-137.17739372164058	-101367.15342928642	16.395050808187403	1.0	1.0116331001960812	0.5017654205104235	0.49823457948957633	0.6931471805599453	3.057644161715991	-129.9511525230223	0.08318455291647112	0.8110544472051059	1.1931449098001468
640000	-101500.05147851439	-101369.0460646078	-131.00541390658788	-101369.0460646078	36.841043222573845	1.0	1.013409688517686	0.4999038646825515	0.5000961353174483	0.6931471805599453	3.486149004037767	-123.77739611964797	0.07805773304585688	0.8277484441665899	1.4271218871759632
650000	-101475.91248734805	-101367.50866528282	-108.40382206523503	-101367.50866528282	10.682710183557814	1.0	1.013409688517686	0.5011031432471069	0.49889685675289286	0.6931471805599453	3.0343082973716946	-101.17580427829516	0.3014728491029666	0.11651169221128646	1.6840254036434423
660000	-101498.36475315051	-101377.37402773424	-120.990725416271	-101377.37402773424	14.864645530300947	1.0	1.005607075870232	0.5006920727965509	0.49930792720344874	0.6931471805599453	3.4600721600868387	-113.77051024197858	0.253869353119217	0.18635083932383795	1.5637710468540695
670000	-101509.78112983344	-101373.92866575091	-135.8524640825287	-101373.92866575091	14.92517881108466	1.0	0.9713659658857547	0.5020730497730785	0.49792695022692124	0.6931471805599453	3.4289831503945862	-128.66649001822077	0.1494118100358339	0.15054772915212794	1.110943514054013
680000	-101518.93001581712	-101383.95013234598	-134.97988347113767	-101383.95013234598	18.51302513165515	1.0	0.9623064799887978	0.5013353906713973	0.49866460932860235	0.6931471805599453	3.113802490745551	-127.8029688927267	0.11462571549842525	0.5995848933610337	1.4528887216068382
690000	-101510.75460963936	-101372.9198005446	-137.83480909477592	-101372.9198005446	18.174939532081822	1.0	1.0196671907715045	0.5036765419797182	0.4963234580202813	0.6931471805599453	3.465608800667224	-130.60053380558222	0.19039253433366013	7.412912643383861E-5	0.9497611594687257
700000	-101506.02657975415	-101378.24933986022	-127.7772398939303	-101378.24933986022	25.376972863660512	1.0	1.0196671907715045	0.5039876572724264	0.49601234272757316	0.6931471805599453	3.315662910387201	-120.54296460473661	0.0891355310172506	0.7317594375101175	1.3351318248451651
710000	-101493.72317701206	-101378.79377112525	-114.92940588680977	-101378.79377112525	14.260141350240785	1.0	1.0240259515049963	0.5039882941253996	0.4960117058745999	0.6931471805599453	3.1199420837368885	-107.69077183688259	0.18158786558711457	0.6655026055070272	1.6409705065348075
720000	-101506.10426195362	-101379.82727251567	-126.27698943793858	-101379.82727251567	15.196244013303566	1.0	1.0240259515049963	0.5010820492876198	0.4989179507123797	0.6931471805599453	3.0511371255376436	-119.0383553880114	0.06869738993214926	0.8435579176049532	1.4719817065504892
730000	-101500.00709560204	-101363.94568888312	-136.06140671891538	-101363.94568888312	40.55742158055095	1.0	1.0240259515049963	0.503004434184986	0.4969955658150135	0.6931471805599453	3.2631122076274828	-128.8227726689882	0.04941394893892733	0.8513635397958089	1.2339106653536887
740000	-101504.11790120142	-101375.26147117319	-128.85643002822593	-101375.26147117319	18.35717485576403	1.0	1.0240259515049963	0.5032439800874017	0.49675601991259766	0.6931471805599453	3.375501451984653	-121.61779597829873	0.1616605949352427	0.17732929259817573	1.3562607429802798
750000	-101505.83963897587	-101379.271755109	-126.56788386686443	-101379.271755109	17.054615508207068	1.0	1.0240259515049963	0.4990701495072871	0.5009298504927122	0.6931471805599453	3.1028633065355566	-119.32924981693725	0.10281601173240026	0.7755388502735435	1.480016905157018
760000	-101518.14233222888	-101384.14206223244	-134.00026999644018	-101384.14206223244	21.593832100834074	1.0	1.0240259515049963	0.49916009358031205	0.5008399064196873	0.6931471805599453	3.0755655224122136	-126.76163594651301	0.19163884614536736	0.388413102170658	1.321443311199078
770000	-101501.08749654258	-101372.63590566293	-128.45159087965087	-101372.63590566293	18.722313146864227	1.0	1.038919981086929	0.5006253628604308	0.4993746371395685	0.6931471805599453	3.3037100524809064	-121.19806280014174	0.22914560895530248	0.2785470631820421	1.350365032680716
780000	-101499.37474982147	-101376.4841413449	-122.89060847656167	-101376.4841413449	14.126084139214589	1.0	1.0260175824982316	0.504971917697076	0.4950280823029234	0.6931471805599453	3.4688522063002547	-115.64998279564125	0.20206788755362307	0.507374172962012	1.3198954992012721
790000	-101487.66536338093	-101356.9309358089	-130.73442757203213	-101356.9309358089	17.51581051210448	1.0	1.0164166943146737	0.4994687946465651	0.5005312053534343	0.6931471805599453	3.2712791821057317	-123.50340277929529	0.1787472800853089	0.6610266103252813	1.3348321241750298
800000	-101507.41580017903	-101380.59151631758	-126.8242838614479	-101380.59151631758	14.465110623170977	1.0	1.0164166943146737	0.5000652409341776	0.4999347590658219	0.6931471805599453	3.026565080427753	-119.59325906871103	0.14860758190175904	0.7114650604543659	1.320489640997383
810000	-101499.89697030163	-101378.15178432406	-121.74518597757715	-101378.15178432406	13.499330421680025	1.0	1.0164166943146737	0.5016055678499007	0.49839443215009877	0.6931471805599453	3.1446287001728828	-114.51416118484029	0.24999642886892054	0.14300851691975114	1.8625436082885536
820000	-101508.49799704594	-101379.42139620867	-129.07660083728064	-101379.42139620867	46.42447370278349	1.0	1.0236649111963367	0.5045568734357855	0.4954431265642141	0.6931471805599453	3.272530988995929	-121.83832782766211	0.02868659436060372	0.9557997558670618	1.9864142719642828
830000	-101504.83535998501	-101370.35178892892	-134.4835710560876	-101370.35178892892	18.048688128063468	1.0	0.9921394821365616	0.5043531023284282	0.49564689767157183	0.6931471805599453	3.18056916898863	-127.27682347552884	0.2097126922238093	0.01681174039196426	1.1645958853104035
840000	-101507.90053271758	-101376.68856652897	-131.2119661886113	-101376.68856652897	15.100823886442841	1.0	0.9921394821365616	0.4994816907450157	0.5005183092549844	0.6931471805599453	3.4139323348705877	-124.00521860805254	0.25366432339072514	0.24020146393658987	1.2470632414768905
850000	-101515.900707744	-101385.27582743447	-130.6248803095437	-101385.27582743447	19.678012062504838	1.0	1.017952944653474	0.5010567801682596	0.49894321983174056	0.6931471805599453	3.23647785676919	-123.39231926646805	0.12397523781965784	0.5403712787072088	1.554511183492762
860000	-101488.89588340616	-101377.5335049993	-111.36237840685791	-101377.5335049993	9.210975738806345	1.0	1.0431439354252887	0.5010567801682596	0.49894321983174056	0.6931471805599453	3.132383850167471	-104.10462637301043	0.22396939148206824	0.43147961986439987	1.668203748434243
870000	-101524.24150180363	-101386.0242304345	-138.21727136912034	-101386.0242304345	23.013384586637198	1.0	1.035397058197257	0.5032576359793156	0.4967423640206845	0.6931471805599453	3.334531144409518	-130.9672662125009	0.10405126598594941	0.6696921285427845	1.2554722264835028
880000	-101528.51150488755	-101380.77859834807	-147.73290653946728	-101380.77859834807	25.874755435934713	1.0	1.035397058197257	0.5001795128686728	0.4998204871313272	0.6931471805599453	3.194385913650521	-140.48290138284784	0.07232072243244794	0.5495446598108767	1.0266959697108298
890000	-101530.20076820109	-101386.43174543619	-143.7690227648982	-101386.43174543619	21.623103055153695	1.0	1.035397058197257	0.5018130966501688	0.49818690334983107	0.6931471805599453	3.4991573253399704	-136.51901760827877	0.09177126083847134	0.6292310506446397	1.0198770884779509
900000	-101492.18022208729	-101372.55044510696	-119.62977698033357	-101372.55044510696	13.816635450094765	1.0	0.9121568594834185	0.5020958035064244	0.49790419649357504	0.6931471805599453	3.0882502369771268	-112.50301202242797	0.18292627369924488	0.6381409548527053	1.7595662934403153
910000	-101503.61255393055	-101367.27758815905	-136.33496577149728	-101367.27758815905	19.713380713963286	1.0	0.9822832883232212	0.5024422139161584	0.49755778608384216	0.6931471805599453	3.4471547906168594	-129.13807438475186	0.17739486260051818	0.1941661835569693	1.3016668688293287
920000	-101518.14737465406	-101381.709847271	-136.4375273830571	-101381.709847271	22.84276621217833	1.0	1.0090432255267863	0.5024422139161584	0.49755778608384216	0.6931471805599453	3.3374179433564257	-129.21387605910812	0.07152376628821652	0.8211614616185582	1.3776820576410962
930000	-101521.2401181568	-101375.16122306949	-146.07889508731427	-101375.16122306949	29.269775615172893	1.0	1.0090432255267863	0.50196055542972	0.49803944457028054	0.6931471805599453	3.4308342961924527	-138.85524376336528	0.1402025850061894	0.3391703907292023	1.0605251424144495
940000	-101521.70870602876	-101373.64499109305	-148.0637149357011	-101373.64499109305	24.09155467770788	1.0	1.0186553551600526	0.50196055542972	0.49803944457028054	0.6931471805599453	3.409147606875699	-140.83045148211886	0.11895147448330433	0.2797739380016271	0.9657436134252321
950000	-101516.96030906016	-101379.08976901023	-137.87054004993834	-101379.08976901023	19.389790937764992	1.0	0.9671140036454051	0.5024336749886475	0.4975663250113518	0.6931471805599453	3.1723575446749046	-130.68881794787075	0.17739226430636473	0.3908716120812163	1.3559928964448251
960000	-101518.27074693341	-101380.32949105506	-137.94125587835666	-101380.32949105506	16.80919457988246	1.0	0.9671140036454051	0.49968949353001296	0.5003105064699863	0.6931471805599453	3.362420916222888	-130.75953377628906	0.12046668205138673	0.5442905127099408	1.0501160106263816
970000	-101509.74447709175	-101377.3179829407	-132.42649415104648	-101377.3179829407	16.763452939514696	1.0	0.9906977785290577	0.5008116215221364	0.4991883784778626	0.6931471805599453	3.1976741653565286	-125.22118827409521	0.15065856544545775	0.5476604428408852	1.199809116709915
980000	-101507.08934355543	-101368.85607737543	-138.23326618000843	-101368.85607737543	20.601525176589362	1.0	0.9777862544038205	0.5021753221619082	0.49782467783809076	0.6931471805599453	3.3548242878629018	-131.04087182718243	0.0864334642388021	0.5927715508735526	1.238376542852968
990000	-101516.14928629568	-101383.81599037218	-132.33329592349824	-101383.81599037218	16.43291865772796	1.0	1.0050965699039422	0.5029206756674901	0.49707932433250895	0.6931471805599453	3.3850506490906755	-125.1135912551721	0.1884130258542575	0.17752827898832668	1.0637967123548826
1000000	-101517.35980557288	-101374.8007336933	-142.55907187958343	-101374.8007336933	30.641616804664274	1.0	1.0050965699039422	0.49909943782998467	0.5009005621700143	0.6931471805599453	3.1819179411973084	-135.3393672112573	0.08209021929714101	0.6617631418646276	1.2327559549863611
1010000	-101505.39750861387	-101370.87320501205	-134.52430360181506	-101370.87320501205	24.387529309402233	1.0	1.105196391808952	0.5015421494001135	0.4984578505998854	0.6931471805599453	3.025042900320783	-127.20449911158391	0.18475433374660358	0.33265985798485986	0.9816967118188185
1020000	-101501.89482703032	-101376.61787358207	-125.27695344825555	-101376.61787358207	14.321230104870212	1.0	0.9838367541478742	0.501718706904804	0.4982812930951959	0.6931471805599453	3.29116673903129	-118.07850859568549	0.16854719622908593	0.5402287192416981	1.5437538223894764
1030000	-101513.73766090676	-101380.05389200323	-133.68376890352832	-101380.05389200323	15.616654417889098	1.0	0.983411638831433	0.5039930939107883	0.4960069060892117	0.6931471805599453	3.251213877738152	-126.4857491662747	0.16816727787628494	0.3593206164133408	1.2782624906056455
1040000	-101515.07416216863	-101377.95767049864	-137.11649166999385	-101377.95767049864	15.963517347105267	1.0	0.9928884525773588	0.5012545104266884	0.49874548957331155	0.6931471805599453	3.3202194215995937	-129.9089951189943	0.16285056954180335	0.15061541145211318	1.2940725211354702
1050000	-101502.96438278172	-101378.14420743831	-124.82017534340947	-101378.14420743831	14.312069827932381	1.0	0.9928884525773588	0.5009249805945922	0.4990750194054078	0.6931471805599453	3.136951668283939	-117.61267879240992	0.25127800853107174	0.17367724111883223	1.5096375819542756
1060000	-101493.9124382194	-101380.13315405628	-113.77928416311015	-101380.13315405628	17.533697519781267	1.0	0.9935710907736482	0.5009249805945922	0.4990750194054078	0.6931471805599453	3.0694145461947597	-106.57110497391432	0.2625634956995439	0.432590981640582	1.7279562021582873
1070000	-101489.21849776527	-101367.75309213848	-121.46540562678295	-101367.75309213848	14.78118775900634	1.0	0.9935710907736482	0.5018139176250054	0.49818608237499457	0.6931471805599453	3.194607485902001	-114.25722643758712	0.184946226941307	0.48772491004245416	1.4846092646914488
1080000	-101490.40660737484	-101377.86842583538	-112.53818153946621	-101377.86842583538	9.702011913746368	1.0	0.9831013164081496	0.5018139176250054	0.49818608237499457	0.6931471805599453	3.481197598953568	-105.34047212463587	0.16497878500975163	0.6583654310307163	2.0889347479989056
1090000	-101520.0879756685	-101390.61594102552	-129.4720346429804	-101390.61594102552	24.010311061314034	1.0	0.9831013164081496	0.5018974608324819	0.49810253916751807	0.6931471805599453	3.360760695460573	-122.27432522815003	0.0921220137572591	0.7204272639859606	1.9235077717160114
1100000	-101499.41718169066	-101380.01602026224	-119.40116142842588	-101380.01602026224	11.77293495053288	1.0	0.9831013164081496	0.5005295121369092	0.49947048786309073	0.6931471805599453	3.201593421130765	-112.20345201359554	0.2597937973092741	0.0402194630219174	1.407630987314832
1110000	-101517.50148812536	-101376.3124061357	-141.1890819896675	-101376.3124061357	30.49193231597516	1.0	0.9831013164081496	0.5021492122871156	0.49785078771288427	0.6931471805599453	3.213763070610978	-133.99137257483716	0.1432739953894872	0.5598180486360248	1.4317609351871632
1120000	-101508.30951485127	-101380.3870049937	-127.92250985756527	-101380.3870049937	13.218188355421912	1.0	0.9831013164081496	0.5037977837134198	0.49620221628658007	0.6931471805599453	3.3277845146577745	-120.72480044273493	0.19982333523631424	0.3295700287359937	1.245052517366963
1130000	-101510.1327322315	-101381.27339812802	-128.85933410348503	-101381.27339812802	15.73236422698353	1.0	1.0215450434105875	0.5007585509842782	0.499241449015722	0.6931471805599453	3.3645197014666075	-121.62318096165227	0.2326738297546656	0.2498343290606026	1.3039121001668446
1140000	-101490.79686340543	-101364.18201446721	-126.6148489382106	-101364.18201446721	16.46388334910621	1.0	0.9645266409630114	0.5032156551335611	0.4967843448664391	0.6931471805599453	3.1115701570627814	-119.4357141988254	0.2253639347776384	0.36463504707394506	1.289078807887984
1150000	-101514.48130035418	-101380.629612025	-133.85168832917353	-101380.629612025	16.57010566528429	1.0	0.9603045913995419	0.49921407198113	0.5007859280188702	0.6931471805599453	3.189000216551993	-126.67677563935182	0.12163313166932359	0.5423399260080709	1.4966259182111195
1160000	-101500.4912257064	-101371.94729065182	-128.5439350545743	-101371.94729065182	18.70057218311512	1.0	0.9676766043652538	0.5012546959985115	0.49874530400148886	0.6931471805599453	3.2260960793043254	-121.36165035178684	0.16577195248444287	0.37201477069899325	1.4965819583247473
1170000	-101484.86067304367	-101369.63955450211	-115.22111854156823	-101369.63955450211	13.99958107388697	1.0	0.9662024093539276	0.5020676185582634	0.4979323814417369	0.6931471805599453	3.23443120551394	-108.04030803379212	0.2140638705835027	0.4984997034272942	1.7620673400852656
1180000	-101496.25058596864	-101374.96732862772	-121.2832573409133	-101374.96732862772	15.709870628897907	1.0	0.9366686977015408	0.5017081601721582	0.49829183982784214	0.6931471805599453	3.0351446850337016	-114.13198054478957	0.2595357835883651	0.44325882889772017	1.640869716574523
1190000	-101502.18698216142	-101383.91906721907	-118.26791494235329	-101383.91906721907	12.618441435180243	1.0	0.9366686977015408	0.5035663247511565	0.49643367524884396	0.6931471805599453	3.080675206257435	-111.11663814622956	0.18749406861608153	0.2613544734650396	1.7711743654187029
1200000	-101502.1314792991	-101380.54584566459	-121.58563363451351	-101380.54584566459	16.805475270710133	1.0	0.9353270769221095	0.5006287698676967	0.49937123013230367	0.6931471805599453	3.3500746915484587	-114.43569845916922	0.30642533222395196	0.2241938173067143	1.524141823607183
1210000	-101516.74893718051	-101379.28548121982	-137.46345596069833	-101379.28548121982	26.262189491099345	1.0	0.9353270769221095	0.5050952445142474	0.494904755485753	0.6931471805599453	3.3890626355759514	-130.31352078535403	0.14324520351772096	0.6623621851347019	1.409060270705309
1220000	-101518.97556998814	-101388.81123134641	-130.1643386417318	-101388.81123134641	20.39488100306352	1.0	0.9353270769221095	0.5038013816315463	0.4961986183684541	0.6931471805599453	3.0458052633224275	-123.01440346638749	0.15931104382822062	0.13914691709259855	1.6104527862027669
1230000	-101523.15924581519	-101382.18214651934	-140.9770992958473	-101382.18214651934	26.985010348656775	1.0	1.0590468364029784	0.5005849547476943	0.4994150452523056	0.6931471805599453	3.4773317252049556	-133.70344436102212	0.15737665393388656	0.2773925526676539	1.117669247057046
1240000	-101518.05815451818	-101382.70973856183	-135.34841595634526	-101382.70973856183	20.681118300833194	1.0	1.073500282649662	0.500551532960639	0.49944846703936085	0.6931471805599453	3.173518575924585	-128.0603075752734	0.0916538370235733	0.6145081144257007	1.230477269591793
1250000	-101509.61081353796	-101379.02403258628	-130.5867809516779	-101379.02403258628	20.84874486991696	1.0	1.029611500703407	0.5027107306677835	0.49728926933221695	0.6931471805599453	3.2428010694553344	-123.34256135255231	0.1638746836431216	0.4212963662562821	1.5552728776313764
1260000	-101515.46622385747	-101377.65213585839	-137.81408799907945	-101377.65213585839	19.582076743826548	1.0	0.9840457020745038	0.5017407733491591	0.49825922665084077	0.6931471805599453	3.3174113649919237	-130.61543419858276	0.10008096352238349	0.6982622081871	1.1359826469998802
1270000	-101510.11461159113	-101374.41053155466	-135.70408003646338	-101374.41053155466	20.081041476821174	1.0	1.0023802167126066	0.5030283627247536	0.49697163727524624	0.6931471805599453	3.199308691309005	-128.4870917213286	0.19801662099976788	0.13848912827416485	1.1692475971535115
1280000	-101529.33054794202	-101389.45286634946	-139.87768159256	-101389.45286634946	23.482245804773413	1.0	1.042060085051312	0.5023535288489287	0.497646471151071	0.6931471805599453	3.0224945101722134	-132.62101340908652	0.1533907673791333	0.28327957995977426	1.143055551221483
1290000	-101520.50434017506	-101382.48577025374	-138.0185699213153	-101382.48577025374	19.29335501684602	1.0	1.0579461655274243	0.4997613612348497	0.50023863876515	0.6931471805599453	3.3691572539121433	-130.7460156573657	0.17331961458324258	0.25586830498757795	1.0178388441721498
1300000	-101512.7995772662	-101374.08527301357	-138.7143042526262	-101374.08527301357	17.93550444621936	1.0	1.0609810431035853	0.5004668652413469	0.4995331347586528	0.6931471805599453	3.1719485146853716	-131.4387151111004	0.2941226784371933	0.03249153753779455	1.0895521623862523
1310000	-101507.28932010599	-101375.61532705139	-131.6739930546035	-101375.61532705139	17.92988085265981	1.0	1.0190146190754032	0.5026414693736829	0.49735853062631674	0.6931471805599453	3.177982647900272	-124.44037033710593	0.17095950076582475	0.23750197649351698	1.1634626691627128
1320000	-101511.49742194344	-101379.58898512617	-131.9084368172607	-101379.58898512617	22.26926829608841	1.0	0.9961733325447235	0.5006207341770881	0.4993792658229115	0.6931471805599453	3.3700246784327605	-124.6976553862938	0.15064857361924128	0.5415413678337819	1.247941682575505
1330000	-101486.65491730665	-101381.58478554549	-105.07013176115002	-101381.58478554549	10.838586676423278	1.0	0.9961733325447235	0.5011670488625767	0.4988329511374228	0.6931471805599453	3.0284881211278663	-97.8593503301831	0.33808750064334925	0.37306146480353675	1.9610809485500904
1340000	-101510.72255333688	-101385.7932434708	-124.92930986607743	-101385.7932434708	13.118570094157665	1.0	0.9819102520534949	0.5001328145152262	0.4998671854847731	0.6931471805599453	3.0177307536211164	-117.73279151560175	0.2096277408186419	0.33765273332516954	1.5307113614532932
1350000	-101502.25275170278	-101365.24373245693	-137.00901924584934	-101365.24373245693	27.218787818344857	1.0	0.9848438064433123	0.5013939715723532	0.49860602842764606	0.6931471805599453	3.135635515782826	-129.80956734098385	0.10496862087516914	0.6391634887267722	1.4687693070564518
1360000	-101510.07729939176	-101379.05970095054	-131.01759844121958	-101379.05970095054	14.6057957167798	1.0	0.9848438064433123	0.5000026167919903	0.499997383208009	0.6931471805599453	3.2853165050661306	-123.81814653635408	0.11836042272165752	0.6815023324005179	1.3560211603910766
1370000	-101489.05684686531	-101375.57761636074	-113.47923050456794	-101375.57761636074	12.878553349504752	1.0	0.9848438064433123	0.5031016593773433	0.496898340622656	0.6931471805599453	3.2847212062548596	-106.27977859970244	0.23048656467037154	0.4403434232578642	1.7728743027085165
1380000	-101486.6986150548	-101378.6930128095	-108.00560224530857	-101378.6930128095	10.888448707876437	1.0	1.033927081324997	0.4997441073811598	0.5002558926188394	0.6931471805599453	3.4486841356171514	-100.75706706556137	0.3661293013004896	0.21699794536440153	2.0224251006456764
1390000	-101490.25516280187	-101383.57834510134	-106.67681770053396	-101383.57834510134	11.029399728062838	1.0	1.0259205039382313	0.49982396685391955	0.5001760331460796	0.6931471805599453	3.0188775937129173	-99.43628909817353	0.2552164841217639	0.28017493309453184	2.473908775397858
1400000	-101489.30577990247	-101389.60977339216	-99.69600651030974	-101389.60977339216	7.691915825742176	1.0	1.0321766446066216	0.5020413707494404	0.49795862925055867	0.6931471805599453	3.3117454198233562	-92.44922176728093	0.37232239759723657	0.18708453562354135	2.178367843833236
1410000	-101502.88376797191	-101382.70620570795	-120.17756226396384	-101382.70620570795	16.594456939074295	1.0	1.0470795460555897	0.501944233719613	0.49805576628038606	0.6931471805599453	3.1631664464783533	-112.91587461948606	0.2124364061115708	0.39428786239224556	1.7790663745098452
1420000	-101487.90241729231	-101365.23726966456	-122.66514762774746	-101365.23726966456	12.771373686468257	1.0	1.0244283256331395	0.4999504125248426	0.5000495874751565	0.6931471805599453	3.1174187524606203	-115.42611120369213	0.23539813171651117	0.10363744064756387	1.3225681593561154
1430000	-101515.04799973234	-101379.8664754933	-135.18152423905104	-101379.8664754933	24.00462084286361	1.0	1.0244283256331395	0.5042821943650138	0.4957178056349853	0.6931471805599453	3.24132890605628	-127.94248781499569	0.06168888002246363	0.8055200550198929	1.2196501958170127
1440000	-101500.34248431225	-101371.5170295714	-128.8254547408406	-101371.5170295714	16.93853528051601	1.0	1.0244283256331395	0.5023358695724952	0.49766413042750374	0.6931471805599453	3.3349642318798423	-121.58641831678526	0.21579555310862736	0.3313217420478111	1.3711281407132625
1450000	-101513.72220762324	-101366.6266022005	-147.09560542273684	-101366.6266022005	29.335757520851054	1.0	1.0121423255874578	0.5019305554642421	0.4980694445357568	0.6931471805599453	3.262489866268657	-139.8688549987272	0.04807548948938414	0.8425190583389518	1.00066247737418
