value	sens	tree
0.722402253890316	the_root	53
3.08336954054406	the_root	53
2.26403047976928	the_root	53
3.07276731833357	the_root	54
1.32255968663466	the_root	54
2.13709021278293	the_root	54
0.616046973076256	the_root	54
3.1698111355419	the_root	54
1.82959080836284	the_root	54
2.91028503388068	the_root	55
1.39376608224534	the_root	55
2.48430112574176	the_root	55
0.58517080122146	the_root	55
3.20777107832609	the_root	55
2.4329421783267	the_root	55
3.10786352062416	the_root	56
1.37097963422993	the_root	56
2.11788518065492	the_root	56
0.678684949921653	the_root	56
3.12093619153862	the_root	56
2.05569526145346	the_root	56
3.40353276075156	the_root	57
1.33944834790025	the_root	57
2.17484826680186	the_root	57
0.702620905012576	the_root	57
3.10568956238256	the_root	57
1.9190775076583	the_root	57
2.79238600852233	the_root	58
1.27185604299594	the_root	58
2.30668773695375	the_root	58
0.707189437113239	the_root	58
3.24846840355743	the_root	58
1.72342031952462	the_root	58
2.67433510534466	the_root	59
1.29339520955581	the_root	59
2.26081158387214	the_root	59
0.790197381297101	the_root	59
3.28789271012231	the_root	59
2.20813437036631	the_root	59
3.83146398597999	the_root	60
1.32159569858196	the_root	60
2.36682188553311	the_root	60
0.708432234112424	the_root	60
3.02181036237871	the_root	60
2.04351292460909	the_root	60
3.001594276091	the_root	61
1.26236013480114	the_root	61
2.61195114417576	the_root	61
0.837420598898515	the_root	61
3.4503849208935	the_root	61
1.83887983962861	the_root	61
2.02822419033744	the_root	62
1.21845021356163	the_root	62
2.09089797308371	the_root	62
0.63224310739414	the_root	62
3.21231375736681	the_root	62
2.27269054179695	the_root	62
2.86344290525544	the_root	63
1.353057061331	the_root	63
2.13223444054917	the_root	63
0.754633769074822	the_root	63
3.25530585773633	the_root	63
1.85961659165938	the_root	63
2.79560737977659	the_root	64
1.35222565877322	the_root	64
2.25918279615393	the_root	64
0.625413208027132	the_root	64
3.35599675211733	the_root	64
