tree,tip,age,depth
4,Minhe,144.33294835009136,2.842170943040401e-14
4,Huzhu,144.33294835009136,2.842170943040401e-14
4,Kangjia,144.33294835009133,5.684341886080802e-14
4,Moghol,144.33294835009133,5.684341886080802e-14
4,Middle_Mongolian_Secret_History,136.83294835009133,7.500000000000057
4,Middle_Mongolian_Muqaddimat_al-adab,138.33294835009133,6.000000000000057
4,Hezhe,144.33294835009133,5.684341886080802e-14
4,Oroch,144.33294835009136,2.842170943040401e-14
4,Udihe,144.33294835009136,2.842170943040401e-14
4,Nanai_Middle_Amur,144.33294835009136,2.842170943040401e-14
4,Kur-Urmi,144.33294835009136,2.842170943040401e-14
