trait,sens,mean_value,cognate_id,max_value,ratio_value_max,n_traits,mean_outgroup,root_form,mean_root_age
109,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
113,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
115,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
116,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
125,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
126,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
127,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
128,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
129,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
130,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
131,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
132,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
133,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
134,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
135,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
136,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
137,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
138,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
139,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
140,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
141,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
142,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
143,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
144,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
145,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
146,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
147,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
148,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
149,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
150,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
151,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
152,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
153,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
154,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
155,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
156,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
157,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
158,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
159,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
160,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
161,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
162,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
163,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
164,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
165,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
166,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
167,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
168,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
169,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
170,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
171,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
189,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
190,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
191,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
192,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
193,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
194,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
195,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
196,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
197,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
198,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
199,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
200,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
201,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
202,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
203,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
204,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
205,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
206,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
207,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
208,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
209,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
210,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
211,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
212,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
213,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
214,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
230,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
236,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
238,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
242,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
243,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
244,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
245,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
246,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
247,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
248,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
249,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
250,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
251,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
252,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
253,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
254,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
255,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
256,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
257,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
258,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
259,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
277,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
280,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
281,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
282,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
283,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
284,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
285,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
286,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
287,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
288,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
289,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
290,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
291,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
292,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
293,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
294,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
295,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
296,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
297,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
298,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
299,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
300,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
301,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
302,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
303,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
304,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
305,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
306,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
323,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
324,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
325,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
326,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
327,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
328,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
329,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
330,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
331,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
332,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
333,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
334,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
335,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
338,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
358,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
359,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
360,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
361,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
362,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
363,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
364,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
365,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
366,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
367,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
368,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
369,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
370,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
371,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
372,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
373,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
374,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
375,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
376,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
377,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
378,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
379,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
390,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
395,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
396,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
397,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
398,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
399,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
400,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
401,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
402,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
403,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
404,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
405,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
406,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
407,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
408,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
427,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
428,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
429,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
430,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
431,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
432,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
433,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
434,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
435,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
436,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
448,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
449,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
450,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
461,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
462,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
463,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
464,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
465,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
466,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
467,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
468,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
469,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
470,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
471,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
487,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
488,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
489,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
490,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
491,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
492,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
493,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
494,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
495,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
496,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
497,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
498,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
499,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
500,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
501,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
502,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
503,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
504,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
520,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
521,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
522,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
523,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
524,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
525,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
526,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
527,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
541,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
542,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
543,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
544,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
545,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
546,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
547,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
548,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
549,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
550,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
551,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
552,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
553,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
554,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
555,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
556,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
557,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
558,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
559,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
560,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
561,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
565,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
579,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
580,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
581,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
582,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
583,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
584,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
585,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
586,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
587,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
588,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
589,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
590,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
591,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
592,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
593,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
594,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
595,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
596,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
597,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
598,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
615,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
616,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
617,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
618,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
619,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
620,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
621,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
622,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
623,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
624,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
625,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
626,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
627,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
628,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
629,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
630,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
631,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
632,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
633,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
649,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
650,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
651,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
652,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
653,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
654,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
655,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
656,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
657,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
658,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
659,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
660,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
661,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
662,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
663,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
664,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
665,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
666,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
667,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
668,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
669,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
670,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
671,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
672,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
673,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
692,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
693,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
694,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
695,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
696,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
697,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
698,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
699,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
707,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
711,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
712,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
713,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
714,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
715,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
716,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
717,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
718,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
735,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
736,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
737,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
738,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
739,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
740,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
741,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
742,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
743,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
744,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
745,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
746,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
747,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
748,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
766,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
769,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
770,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
771,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
772,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
773,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
774,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
775,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
776,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
777,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
778,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
779,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
780,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
781,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
782,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
783,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
784,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
785,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
786,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
787,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
788,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
789,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
790,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
791,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
792,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
804,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
805,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
806,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
807,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
808,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
809,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
817,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
818,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
819,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
820,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
821,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
822,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
823,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
824,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
827,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
847,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
848,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
849,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
850,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
851,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
852,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
853,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
854,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
855,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
856,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
857,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
858,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
859,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
860,NA,NA,NA,NA,NA,NA,0.063,NA,8.213838621645293
