"tree_age","tree_simulation_number","node","state","T_F_U"
8,25,70,"rateau",TRUE
8,25,71,"rateau",TRUE
8,25,72,"rateau",TRUE
8,25,73,"regular",FALSE
8,25,74,"rateau",FALSE
8,25,75,"regular",TRUE
8,25,76,"regular",TRUE
8,25,77,"rateau",TRUE
8,25,78,"rateau",TRUE
8,25,83,"rateau",TRUE
8,25,84,"rateau",TRUE
8,25,85,"regular",TRUE
8,25,86,"rateau",TRUE
8,25,87,"rateau",FALSE
8,25,88,"rateau",FALSE
8,25,89,"regular",TRUE
8,25,90,"regular",TRUE
8,25,91,"regular",TRUE
8,25,93,"regular",TRUE
8,25,94,"regular",TRUE
8,25,95,"regular",TRUE
8,25,96,"regular",TRUE
8,25,97,"regular",TRUE
8,25,98,"rateau",TRUE
8,25,99,"regular",TRUE
8,26,51,"regular",TRUE
8,26,58,"rateau",TRUE
8,26,59,"rateau",FALSE
8,26,60,"rateau",TRUE
8,26,61,"rateau",FALSE
8,26,62,"regular",TRUE
8,26,63,"rateau",FALSE
8,26,64,"rateau",FALSE
8,26,65,"rateau",FALSE
8,26,66,"rateau",FALSE
8,26,67,"rateau",TRUE
8,26,68,"rateau",TRUE
8,26,69,"regular",TRUE
8,26,70,"regular",TRUE
8,26,72,"regular",TRUE
8,26,73,"regular",TRUE
8,26,74,"rateau",TRUE
8,26,75,"rateau",TRUE
8,26,76,"regular",TRUE
8,26,77,"rateau",TRUE
8,26,78,"rateau",TRUE
8,26,79,"rateau",TRUE
8,26,80,"regular",TRUE
8,26,81,"regular",TRUE
8,26,86,"regular",TRUE
8,26,87,"regular",TRUE
8,26,88,"rateau",FALSE
8,26,89,"rateau",FALSE
8,26,90,"rateau",TRUE
8,26,91,"regular",TRUE
8,26,92,"rateau",TRUE
8,26,93,"rateau",TRUE
8,26,94,"rateau",TRUE
8,26,95,"rateau",TRUE
8,26,96,"regular",TRUE
8,26,97,"rateau",TRUE
8,26,98,"rateau",TRUE
8,26,99,"regular",TRUE
8,27,51,"regular",TRUE
8,27,58,"rateau",TRUE
8,27,59,"regular",TRUE
8,27,60,"rateau",TRUE
8,27,61,"rateau",FALSE
8,27,62,"regular",TRUE
8,27,63,"rateau",FALSE
8,27,64,"rateau",FALSE
8,27,65,"rateau",FALSE
8,27,66,"rateau",FALSE
8,27,67,"regular",TRUE
8,27,68,"regular",FALSE
8,27,69,"rateau",TRUE
8,27,70,"rateau",TRUE
8,27,71,"regular",TRUE
8,27,72,"regular",TRUE
8,27,74,"regular",TRUE
8,27,75,"regular",TRUE
8,27,76,"rateau",TRUE
8,27,77,"rateau",TRUE
8,27,78,"regular",TRUE
8,27,83,"rateau",TRUE
8,27,84,"rateau",FALSE
8,27,85,"rateau",FALSE
8,27,86,"rateau",FALSE
8,27,87,"rateau",TRUE
8,27,88,"rateau",TRUE
8,27,89,"rateau",TRUE
8,27,90,"rateau",TRUE
8,27,91,"rateau",TRUE
8,27,92,"rateau",FALSE
8,27,93,"rateau",FALSE
8,27,94,"rateau",FALSE
8,27,95,"rateau",TRUE
8,27,96,"regular",TRUE
8,27,97,"rateau",TRUE
8,27,98,"regular",TRUE
8,27,99,"regular",TRUE
8,28,51,"rateau",TRUE
8,28,58,"rateau",TRUE
8,28,59,"rateau",FALSE
8,28,60,"regular",TRUE
8,28,61,"rateau",FALSE
8,28,62,"rateau",FALSE
8,28,63,"rateau",TRUE
8,28,64,"rateau",FALSE
8,28,65,"rateau",TRUE
8,28,66,"rateau",TRUE
8,28,67,"rateau",TRUE
8,28,68,"regular",TRUE
8,28,69,"regular",TRUE
8,28,70,"regular",TRUE
8,28,71,"regular",TRUE
8,28,72,"regular",TRUE
8,28,73,"regular",TRUE
8,28,74,"regular",TRUE
8,28,76,"rateau",TRUE
8,28,77,"rateau",TRUE
8,28,78,"rateau",FALSE
8,28,79,"rateau",FALSE
8,28,80,"rateau",FALSE
8,28,85,"rateau",TRUE
8,28,86,"rateau",FALSE
8,28,87,"rateau",FALSE
8,28,88,"rateau",FALSE
8,28,89,"regular",TRUE
8,28,90,"rateau",FALSE
8,28,91,"rateau",TRUE
8,28,92,"rateau",TRUE
8,28,93,"rateau",TRUE
8,28,94,"rateau",FALSE
8,28,95,"rateau",TRUE
8,28,96,"regular",TRUE
8,28,97,"regular",TRUE
8,28,98,"regular",FALSE
8,28,99,"regular",TRUE
8,29,51,"rateau",TRUE
8,29,58,"rateau",TRUE
8,29,59,"regular",TRUE
8,29,60,"rateau",TRUE
8,29,61,"rateau",TRUE
8,29,62,"rateau",TRUE
8,29,63,"rateau",TRUE
