trait,sens,mean_value,cognate_id,max_value,ratio_value_max,n_traits,mean_outgroup,root_form
3145,NA,NA,NA,NA,NA,NA,0.063,NA
3146,NA,NA,NA,NA,NA,NA,0.063,NA
3147,NA,NA,NA,NA,NA,NA,0.063,NA
3148,NA,NA,NA,NA,NA,NA,0.063,NA
3149,NA,NA,NA,NA,NA,NA,0.063,NA
3150,NA,NA,NA,NA,NA,NA,0.063,NA
3151,NA,NA,NA,NA,NA,NA,0.063,NA
3152,NA,NA,NA,NA,NA,NA,0.063,NA
3153,NA,NA,NA,NA,NA,NA,0.063,NA
3154,NA,NA,NA,NA,NA,NA,0.063,NA
3155,NA,NA,NA,NA,NA,NA,0.063,NA
3156,NA,NA,NA,NA,NA,NA,0.063,NA
3164,NA,NA,NA,NA,NA,NA,0.063,NA
3173,NA,NA,NA,NA,NA,NA,0.063,NA
3174,NA,NA,NA,NA,NA,NA,0.063,NA
3175,NA,NA,NA,NA,NA,NA,0.063,NA
3177,NA,NA,NA,NA,NA,NA,0.063,NA
3178,NA,NA,NA,NA,NA,NA,0.063,NA
3179,NA,NA,NA,NA,NA,NA,0.063,NA
3180,NA,NA,NA,NA,NA,NA,0.063,NA
3181,NA,NA,NA,NA,NA,NA,0.063,NA
3182,NA,NA,NA,NA,NA,NA,0.063,NA
3183,NA,NA,NA,NA,NA,NA,0.063,NA
3184,NA,NA,NA,NA,NA,NA,0.063,NA
3185,NA,NA,NA,NA,NA,NA,0.063,NA
3186,NA,NA,NA,NA,NA,NA,0.063,NA
3187,NA,NA,NA,NA,NA,NA,0.063,NA
3188,NA,NA,NA,NA,NA,NA,0.063,NA
3189,NA,NA,NA,NA,NA,NA,0.063,NA
3190,NA,NA,NA,NA,NA,NA,0.063,NA
3191,NA,NA,NA,NA,NA,NA,0.063,NA
3192,NA,NA,NA,NA,NA,NA,0.063,NA
3202,NA,NA,NA,NA,NA,NA,0.063,NA
3204,NA,NA,NA,NA,NA,NA,0.063,NA
3205,NA,NA,NA,NA,NA,NA,0.063,NA
3206,NA,NA,NA,NA,NA,NA,0.063,NA
3207,NA,NA,NA,NA,NA,NA,0.063,NA
3208,NA,NA,NA,NA,NA,NA,0.063,NA
3209,NA,NA,NA,NA,NA,NA,0.063,NA
3210,NA,NA,NA,NA,NA,NA,0.063,NA
3211,NA,NA,NA,NA,NA,NA,0.063,NA
3212,NA,NA,NA,NA,NA,NA,0.063,NA
3213,NA,NA,NA,NA,NA,NA,0.063,NA
3214,NA,NA,NA,NA,NA,NA,0.063,NA
3215,NA,NA,NA,NA,NA,NA,0.063,NA
3216,NA,NA,NA,NA,NA,NA,0.063,NA
3217,NA,NA,NA,NA,NA,NA,0.063,NA
3218,NA,NA,NA,NA,NA,NA,0.063,NA
3219,NA,NA,NA,NA,NA,NA,0.063,NA
3220,NA,NA,NA,NA,NA,NA,0.063,NA
3221,NA,NA,NA,NA,NA,NA,0.063,NA
3239,NA,NA,NA,NA,NA,NA,0.063,NA
3240,NA,NA,NA,NA,NA,NA,0.063,NA
3241,NA,NA,NA,NA,NA,NA,0.063,NA
3242,NA,NA,NA,NA,NA,NA,0.063,NA
3243,NA,NA,NA,NA,NA,NA,0.063,NA
3244,NA,NA,NA,NA,NA,NA,0.063,NA
3245,NA,NA,NA,NA,NA,NA,0.063,NA
3246,NA,NA,NA,NA,NA,NA,0.063,NA
3247,NA,NA,NA,NA,NA,NA,0.063,NA
3248,NA,NA,NA,NA,NA,NA,0.063,NA
3249,NA,NA,NA,NA,NA,NA,0.063,NA
3250,NA,NA,NA,NA,NA,NA,0.063,NA
3251,NA,NA,NA,NA,NA,NA,0.063,NA
3252,NA,NA,NA,NA,NA,NA,0.063,NA
3253,NA,NA,NA,NA,NA,NA,0.063,NA
3254,NA,NA,NA,NA,NA,NA,0.063,NA
3265,NA,NA,NA,NA,NA,NA,0.063,NA
3273,NA,NA,NA,NA,NA,NA,0.063,NA
3274,NA,NA,NA,NA,NA,NA,0.063,NA
3275,NA,NA,NA,NA,NA,NA,0.063,NA
3276,NA,NA,NA,NA,NA,NA,0.063,NA
3277,NA,NA,NA,NA,NA,NA,0.063,NA
3278,NA,NA,NA,NA,NA,NA,0.063,NA
3279,NA,NA,NA,NA,NA,NA,0.063,NA
3280,NA,NA,NA,NA,NA,NA,0.063,NA
3281,NA,NA,NA,NA,NA,NA,0.063,NA
3282,NA,NA,NA,NA,NA,NA,0.063,NA
3283,NA,NA,NA,NA,NA,NA,0.063,NA
3284,NA,NA,NA,NA,NA,NA,0.063,NA
3285,NA,NA,NA,NA,NA,NA,0.063,NA
3286,NA,NA,NA,NA,NA,NA,0.063,NA
3287,NA,NA,NA,NA,NA,NA,0.063,NA
3288,NA,NA,NA,NA,NA,NA,0.063,NA
3289,NA,NA,NA,NA,NA,NA,0.063,NA
3290,NA,NA,NA,NA,NA,NA,0.063,NA
3291,NA,NA,NA,NA,NA,NA,0.063,NA
3292,NA,NA,NA,NA,NA,NA,0.063,NA
3293,NA,NA,NA,NA,NA,NA,0.063,NA
3294,NA,NA,NA,NA,NA,NA,0.063,NA
3295,NA,NA,NA,NA,NA,NA,0.063,NA
3296,NA,NA,NA,NA,NA,NA,0.063,NA
3297,NA,NA,NA,NA,NA,NA,0.063,NA
3300,NA,NA,NA,NA,NA,NA,0.063,NA
3311,NA,NA,NA,NA,NA,NA,0.063,NA
3312,NA,NA,NA,NA,NA,NA,0.063,NA
3313,NA,NA,NA,NA,NA,NA,0.063,NA
3315,NA,NA,NA,NA,NA,NA,0.063,NA
3323,NA,NA,NA,NA,NA,NA,0.063,NA
3324,NA,NA,NA,NA,NA,NA,0.063,NA
3325,NA,NA,NA,NA,NA,NA,0.063,NA
3326,NA,NA,NA,NA,NA,NA,0.063,NA
3327,NA,NA,NA,NA,NA,NA,0.063,NA
3328,NA,NA,NA,NA,NA,NA,0.063,NA
3329,NA,NA,NA,NA,NA,NA,0.063,NA
3330,NA,NA,NA,NA,NA,NA,0.063,NA
3331,NA,NA,NA,NA,NA,NA,0.063,NA
3332,NA,NA,NA,NA,NA,NA,0.063,NA
3333,NA,NA,NA,NA,NA,NA,0.063,NA
3334,NA,NA,NA,NA,NA,NA,0.063,NA
3335,NA,NA,NA,NA,NA,NA,0.063,NA
3336,NA,NA,NA,NA,NA,NA,0.063,NA
3337,NA,NA,NA,NA,NA,NA,0.063,NA
3338,NA,NA,NA,NA,NA,NA,0.063,NA
3339,NA,NA,NA,NA,NA,NA,0.063,NA
3340,NA,NA,NA,NA,NA,NA,0.063,NA
3341,NA,NA,NA,NA,NA,NA,0.063,NA
3349,NA,NA,NA,NA,NA,NA,0.063,NA
3350,NA,NA,NA,NA,NA,NA,0.063,NA
3351,NA,NA,NA,NA,NA,NA,0.063,NA
3352,NA,NA,NA,NA,NA,NA,0.063,NA
3353,NA,NA,NA,NA,NA,NA,0.063,NA
3373,NA,NA,NA,NA,NA,NA,0.063,NA
3374,NA,NA,NA,NA,NA,NA,0.063,NA
3375,NA,NA,NA,NA,NA,NA,0.063,NA
3376,NA,NA,NA,NA,NA,NA,0.063,NA
3377,NA,NA,NA,NA,NA,NA,0.063,NA
3378,NA,NA,NA,NA,NA,NA,0.063,NA
3379,NA,NA,NA,NA,NA,NA,0.063,NA
3380,NA,NA,NA,NA,NA,NA,0.063,NA
3381,NA,NA,NA,NA,NA,NA,0.063,NA
3382,NA,NA,NA,NA,NA,NA,0.063,NA
3383,NA,NA,NA,NA,NA,NA,0.063,NA
3384,NA,NA,NA,NA,NA,NA,0.063,NA
3385,NA,NA,NA,NA,NA,NA,0.063,NA
3386,NA,NA,NA,NA,NA,NA,0.063,NA
3387,NA,NA,NA,NA,NA,NA,0.063,NA
3388,NA,NA,NA,NA,NA,NA,0.063,NA
3389,NA,NA,NA,NA,NA,NA,0.063,NA
3394,NA,NA,NA,NA,NA,NA,0.063,NA
3395,NA,NA,NA,NA,NA,NA,0.063,NA
3405,NA,NA,NA,NA,NA,NA,0.063,NA
3410,NA,NA,NA,NA,NA,NA,0.063,NA
3414,NA,NA,NA,NA,NA,NA,0.063,NA
3415,NA,NA,NA,NA,NA,NA,0.063,NA
3416,NA,NA,NA,NA,NA,NA,0.063,NA
3417,NA,NA,NA,NA,NA,NA,0.063,NA
3418,NA,NA,NA,NA,NA,NA,0.063,NA
3419,NA,NA,NA,NA,NA,NA,0.063,NA
3420,NA,NA,NA,NA,NA,NA,0.063,NA
3421,NA,NA,NA,NA,NA,NA,0.063,NA
3422,NA,NA,NA,NA,NA,NA,0.063,NA
3423,NA,NA,NA,NA,NA,NA,0.063,NA
3424,NA,NA,NA,NA,NA,NA,0.063,NA
3425,NA,NA,NA,NA,NA,NA,0.063,NA
3426,NA,NA,NA,NA,NA,NA,0.063,NA
3427,NA,NA,NA,NA,NA,NA,0.063,NA
3428,NA,NA,NA,NA,NA,NA,0.063,NA
3429,NA,NA,NA,NA,NA,NA,0.063,NA
3430,NA,NA,NA,NA,NA,NA,0.063,NA
3431,NA,NA,NA,NA,NA,NA,0.063,NA
3432,NA,NA,NA,NA,NA,NA,0.063,NA
3433,NA,NA,NA,NA,NA,NA,0.063,NA
3443,NA,NA,NA,NA,NA,NA,0.063,NA
3444,NA,NA,NA,NA,NA,NA,0.063,NA
3445,NA,NA,NA,NA,NA,NA,0.063,NA
3446,NA,NA,NA,NA,NA,NA,0.063,NA
3447,NA,NA,NA,NA,NA,NA,0.063,NA
3448,NA,NA,NA,NA,NA,NA,0.063,NA
3449,NA,NA,NA,NA,NA,NA,0.063,NA
3450,NA,NA,NA,NA,NA,NA,0.063,NA
3451,NA,NA,NA,NA,NA,NA,0.063,NA
3452,NA,NA,NA,NA,NA,NA,0.063,NA
3453,NA,NA,NA,NA,NA,NA,0.063,NA
3454,NA,NA,NA,NA,NA,NA,0.063,NA
3455,NA,NA,NA,NA,NA,NA,0.063,NA
3458,NA,NA,NA,NA,NA,NA,0.063,NA
3468,NA,NA,NA,NA,NA,NA,0.063,NA
3473,NA,NA,NA,NA,NA,NA,0.063,NA
3474,NA,NA,NA,NA,NA,NA,0.063,NA
3475,NA,NA,NA,NA,NA,NA,0.063,NA
3476,NA,NA,NA,NA,NA,NA,0.063,NA
3477,NA,NA,NA,NA,NA,NA,0.063,NA
3478,NA,NA,NA,NA,NA,NA,0.063,NA
3479,NA,NA,NA,NA,NA,NA,0.063,NA
3480,NA,NA,NA,NA,NA,NA,0.063,NA
3481,NA,NA,NA,NA,NA,NA,0.063,NA
3494,NA,NA,NA,NA,NA,NA,0.063,NA
3495,NA,NA,NA,NA,NA,NA,0.063,NA
3496,NA,NA,NA,NA,NA,NA,0.063,NA
3497,NA,NA,NA,NA,NA,NA,0.063,NA
3498,NA,NA,NA,NA,NA,NA,0.063,NA
3499,NA,NA,NA,NA,NA,NA,0.063,NA
3500,NA,NA,NA,NA,NA,NA,0.063,NA
3501,NA,NA,NA,NA,NA,NA,0.063,NA
3502,NA,NA,NA,NA,NA,NA,0.063,NA
3503,NA,NA,NA,NA,NA,NA,0.063,NA
3504,NA,NA,NA,NA,NA,NA,0.063,NA
3515,NA,NA,NA,NA,NA,NA,0.063,NA
3516,NA,NA,NA,NA,NA,NA,0.063,NA
3517,NA,NA,NA,NA,NA,NA,0.063,NA
3518,NA,NA,NA,NA,NA,NA,0.063,NA
3519,NA,NA,NA,NA,NA,NA,0.063,NA
3520,NA,NA,NA,NA,NA,NA,0.063,NA
3521,NA,NA,NA,NA,NA,NA,0.063,NA
3522,NA,NA,NA,NA,NA,NA,0.063,NA
3523,NA,NA,NA,NA,NA,NA,0.063,NA
3524,NA,NA,NA,NA,NA,NA,0.063,NA
3525,NA,NA,NA,NA,NA,NA,0.063,NA
3536,NA,NA,NA,NA,NA,NA,0.063,NA
3537,NA,NA,NA,NA,NA,NA,0.063,NA
3538,NA,NA,NA,NA,NA,NA,0.063,NA
3539,NA,NA,NA,NA,NA,NA,0.063,NA
3540,NA,NA,NA,NA,NA,NA,0.063,NA
3541,NA,NA,NA,NA,NA,NA,0.063,NA
3542,NA,NA,NA,NA,NA,NA,0.063,NA
3543,NA,NA,NA,NA,NA,NA,0.063,NA
3556,NA,NA,NA,NA,NA,NA,0.063,NA
3557,NA,NA,NA,NA,NA,NA,0.063,NA
3558,NA,NA,NA,NA,NA,NA,0.063,NA
3559,NA,NA,NA,NA,NA,NA,0.063,NA
3560,NA,NA,NA,NA,NA,NA,0.063,NA
3561,NA,NA,NA,NA,NA,NA,0.063,NA
3562,NA,NA,NA,NA,NA,NA,0.063,NA
3563,NA,NA,NA,NA,NA,NA,0.063,NA
3564,NA,NA,NA,NA,NA,NA,0.063,NA
3565,NA,NA,NA,NA,NA,NA,0.063,NA
3566,NA,NA,NA,NA,NA,NA,0.063,NA
3567,NA,NA,NA,NA,NA,NA,0.063,NA
3568,NA,NA,NA,NA,NA,NA,0.063,NA
3569,NA,NA,NA,NA,NA,NA,0.063,NA
3570,NA,NA,NA,NA,NA,NA,0.063,NA
3571,NA,NA,NA,NA,NA,NA,0.063,NA
3572,NA,NA,NA,NA,NA,NA,0.063,NA
3573,NA,NA,NA,NA,NA,NA,0.063,NA
3574,NA,NA,NA,NA,NA,NA,0.063,NA
3575,NA,NA,NA,NA,NA,NA,0.063,NA
3598,NA,NA,NA,NA,NA,NA,0.063,NA
3599,NA,NA,NA,NA,NA,NA,0.063,NA
3600,NA,NA,NA,NA,NA,NA,0.063,NA
3601,NA,NA,NA,NA,NA,NA,0.063,NA
3602,NA,NA,NA,NA,NA,NA,0.063,NA
3603,NA,NA,NA,NA,NA,NA,0.063,NA
3604,NA,NA,NA,NA,NA,NA,0.063,NA
3605,NA,NA,NA,NA,NA,NA,0.063,NA
3606,NA,NA,NA,NA,NA,NA,0.063,NA
3607,NA,NA,NA,NA,NA,NA,0.063,NA
3608,NA,NA,NA,NA,NA,NA,0.063,NA
3609,NA,NA,NA,NA,NA,NA,0.063,NA
3610,NA,NA,NA,NA,NA,NA,0.063,NA
3611,NA,NA,NA,NA,NA,NA,0.063,NA
3612,NA,NA,NA,NA,NA,NA,0.063,NA
3613,NA,NA,NA,NA,NA,NA,0.063,NA
3614,NA,NA,NA,NA,NA,NA,0.063,NA
3615,NA,NA,NA,NA,NA,NA,0.063,NA
3616,NA,NA,NA,NA,NA,NA,0.063,NA
3630,NA,NA,NA,NA,NA,NA,0.063,NA
3631,NA,NA,NA,NA,NA,NA,0.063,NA
3632,NA,NA,NA,NA,NA,NA,0.063,NA
3633,NA,NA,NA,NA,NA,NA,0.063,NA
3634,NA,NA,NA,NA,NA,NA,0.063,NA
3635,NA,NA,NA,NA,NA,NA,0.063,NA
3636,NA,NA,NA,NA,NA,NA,0.063,NA
3637,NA,NA,NA,NA,NA,NA,0.063,NA
3638,NA,NA,NA,NA,NA,NA,0.063,NA
3639,NA,NA,NA,NA,NA,NA,0.063,NA
3640,NA,NA,NA,NA,NA,NA,0.063,NA
3641,NA,NA,NA,NA,NA,NA,0.063,NA
3642,NA,NA,NA,NA,NA,NA,0.063,NA
3643,NA,NA,NA,NA,NA,NA,0.063,NA
3644,NA,NA,NA,NA,NA,NA,0.063,NA
3645,NA,NA,NA,NA,NA,NA,0.063,NA
3646,NA,NA,NA,NA,NA,NA,0.063,NA
3647,NA,NA,NA,NA,NA,NA,0.063,NA
3648,NA,NA,NA,NA,NA,NA,0.063,NA
3649,NA,NA,NA,NA,NA,NA,0.063,NA
3654,NA,NA,NA,NA,NA,NA,0.063,NA
3656,NA,NA,NA,NA,NA,NA,0.063,NA
3657,NA,NA,NA,NA,NA,NA,0.063,NA
3658,NA,NA,NA,NA,NA,NA,0.063,NA
3673,NA,NA,NA,NA,NA,NA,0.063,NA
3674,NA,NA,NA,NA,NA,NA,0.063,NA
3675,NA,NA,NA,NA,NA,NA,0.063,NA
3676,NA,NA,NA,NA,NA,NA,0.063,NA
3677,NA,NA,NA,NA,NA,NA,0.063,NA
3678,NA,NA,NA,NA,NA,NA,0.063,NA
3679,NA,NA,NA,NA,NA,NA,0.063,NA
3680,NA,NA,NA,NA,NA,NA,0.063,NA
3681,NA,NA,NA,NA,NA,NA,0.063,NA
3682,NA,NA,NA,NA,NA,NA,0.063,NA
3683,NA,NA,NA,NA,NA,NA,0.063,NA
3684,NA,NA,NA,NA,NA,NA,0.063,NA
3699,NA,NA,NA,NA,NA,NA,0.063,NA
3700,NA,NA,NA,NA,NA,NA,0.063,NA
3701,NA,NA,NA,NA,NA,NA,0.063,NA
3702,NA,NA,NA,NA,NA,NA,0.063,NA
3703,NA,NA,NA,NA,NA,NA,0.063,NA
3704,NA,NA,NA,NA,NA,NA,0.063,NA
3705,NA,NA,NA,NA,NA,NA,0.063,NA
3706,NA,NA,NA,NA,NA,NA,0.063,NA
3707,NA,NA,NA,NA,NA,NA,0.063,NA
3721,NA,NA,NA,NA,NA,NA,0.063,NA
3722,NA,NA,NA,NA,NA,NA,0.063,NA
3723,NA,NA,NA,NA,NA,NA,0.063,NA
3724,NA,NA,NA,NA,NA,NA,0.063,NA
3725,NA,NA,NA,NA,NA,NA,0.063,NA
3726,NA,NA,NA,NA,NA,NA,0.063,NA
3727,NA,NA,NA,NA,NA,NA,0.063,NA
3728,NA,NA,NA,NA,NA,NA,0.063,NA
3729,NA,NA,NA,NA,NA,NA,0.063,NA
3730,NA,NA,NA,NA,NA,NA,0.063,NA
3731,NA,NA,NA,NA,NA,NA,0.063,NA
3732,NA,NA,NA,NA,NA,NA,0.063,NA
3744,NA,NA,NA,NA,NA,NA,0.063,NA
3755,NA,NA,NA,NA,NA,NA,0.063,NA
3756,NA,NA,NA,NA,NA,NA,0.063,NA
3757,NA,NA,NA,NA,NA,NA,0.063,NA
3758,NA,NA,NA,NA,NA,NA,0.063,NA
3759,NA,NA,NA,NA,NA,NA,0.063,NA
3760,NA,NA,NA,NA,NA,NA,0.063,NA
3761,NA,NA,NA,NA,NA,NA,0.063,NA
3762,NA,NA,NA,NA,NA,NA,0.063,NA
3763,NA,NA,NA,NA,NA,NA,0.063,NA
3764,NA,NA,NA,NA,NA,NA,0.063,NA
3765,NA,NA,NA,NA,NA,NA,0.063,NA
3766,NA,NA,NA,NA,NA,NA,0.063,NA
3767,NA,NA,NA,NA,NA,NA,0.063,NA
3768,NA,NA,NA,NA,NA,NA,0.063,NA
3769,NA,NA,NA,NA,NA,NA,0.063,NA
3770,NA,NA,NA,NA,NA,NA,0.063,NA
3771,NA,NA,NA,NA,NA,NA,0.063,NA
3772,NA,NA,NA,NA,NA,NA,0.063,NA
3773,NA,NA,NA,NA,NA,NA,0.063,NA
3774,NA,NA,NA,NA,NA,NA,0.063,NA
3775,NA,NA,NA,NA,NA,NA,0.063,NA
3776,NA,NA,NA,NA,NA,NA,0.063,NA
3777,NA,NA,NA,NA,NA,NA,0.063,NA
3778,NA,NA,NA,NA,NA,NA,0.063,NA
3779,NA,NA,NA,NA,NA,NA,0.063,NA
3780,NA,NA,NA,NA,NA,NA,0.063,NA
3794,NA,NA,NA,NA,NA,NA,0.063,NA
3801,NA,NA,NA,NA,NA,NA,0.063,NA
3802,NA,NA,NA,NA,NA,NA,0.063,NA
3803,NA,NA,NA,NA,NA,NA,0.063,NA
3804,NA,NA,NA,NA,NA,NA,0.063,NA
3805,NA,NA,NA,NA,NA,NA,0.063,NA
3806,NA,NA,NA,NA,NA,NA,0.063,NA
3807,NA,NA,NA,NA,NA,NA,0.063,NA
3808,NA,NA,NA,NA,NA,NA,0.063,NA
3809,NA,NA,NA,NA,NA,NA,0.063,NA
3810,NA,NA,NA,NA,NA,NA,0.063,NA
3811,NA,NA,NA,NA,NA,NA,0.063,NA
3812,NA,NA,NA,NA,NA,NA,0.063,NA
3813,NA,NA,NA,NA,NA,NA,0.063,NA
3814,NA,NA,NA,NA,NA,NA,0.063,NA
3815,NA,NA,NA,NA,NA,NA,0.063,NA
3816,NA,NA,NA,NA,NA,NA,0.063,NA
3817,NA,NA,NA,NA,NA,NA,0.063,NA
3818,NA,NA,NA,NA,NA,NA,0.063,NA
3819,NA,NA,NA,NA,NA,NA,0.063,NA
3820,NA,NA,NA,NA,NA,NA,0.063,NA
3821,NA,NA,NA,NA,NA,NA,0.063,NA
3829,NA,NA,NA,NA,NA,NA,0.063,NA
3832,NA,NA,NA,NA,NA,NA,0.063,NA
3833,NA,NA,NA,NA,NA,NA,0.063,NA
3834,NA,NA,NA,NA,NA,NA,0.063,NA
3835,NA,NA,NA,NA,NA,NA,0.063,NA
3836,NA,NA,NA,NA,NA,NA,0.063,NA
3837,NA,NA,NA,NA,NA,NA,0.063,NA
3838,NA,NA,NA,NA,NA,NA,0.063,NA
3839,NA,NA,NA,NA,NA,NA,0.063,NA
3858,NA,NA,NA,NA,NA,NA,0.063,NA
3859,NA,NA,NA,NA,NA,NA,0.063,NA
3860,NA,NA,NA,NA,NA,NA,0.063,NA
3861,NA,NA,NA,NA,NA,NA,0.063,NA
3862,NA,NA,NA,NA,NA,NA,0.063,NA
3863,NA,NA,NA,NA,NA,NA,0.063,NA
3864,NA,NA,NA,NA,NA,NA,0.063,NA
3865,NA,NA,NA,NA,NA,NA,0.063,NA
3866,NA,NA,NA,NA,NA,NA,0.063,NA
3867,NA,NA,NA,NA,NA,NA,0.063,NA
3868,NA,NA,NA,NA,NA,NA,0.063,NA
3869,NA,NA,NA,NA,NA,NA,0.063,NA
3870,NA,NA,NA,NA,NA,NA,0.063,NA
3871,NA,NA,NA,NA,NA,NA,0.063,NA
3872,NA,NA,NA,NA,NA,NA,0.063,NA
3873,NA,NA,NA,NA,NA,NA,0.063,NA
3874,NA,NA,NA,NA,NA,NA,0.063,NA
3875,NA,NA,NA,NA,NA,NA,0.063,NA
3876,NA,NA,NA,NA,NA,NA,0.063,NA
3877,NA,NA,NA,NA,NA,NA,0.063,NA
3878,NA,NA,NA,NA,NA,NA,0.063,NA
3879,NA,NA,NA,NA,NA,NA,0.063,NA
3880,NA,NA,NA,NA,NA,NA,0.063,NA
3881,NA,NA,NA,NA,NA,NA,0.063,NA
3882,NA,NA,NA,NA,NA,NA,0.063,NA
3883,NA,NA,NA,NA,NA,NA,0.063,NA
3884,NA,NA,NA,NA,NA,NA,0.063,NA
3885,NA,NA,NA,NA,NA,NA,0.063,NA
3886,NA,NA,NA,NA,NA,NA,0.063,NA
3890,NA,NA,NA,NA,NA,NA,0.063,NA
3899,NA,NA,NA,NA,NA,NA,0.063,NA
3902,NA,NA,NA,NA,NA,NA,0.063,NA
3906,NA,NA,NA,NA,NA,NA,0.063,NA
3907,NA,NA,NA,NA,NA,NA,0.063,NA
3908,NA,NA,NA,NA,NA,NA,0.063,NA
3909,NA,NA,NA,NA,NA,NA,0.063,NA
3910,NA,NA,NA,NA,NA,NA,0.063,NA
3911,NA,NA,NA,NA,NA,NA,0.063,NA
3912,NA,NA,NA,NA,NA,NA,0.063,NA
3913,NA,NA,NA,NA,NA,NA,0.063,NA
3914,NA,NA,NA,NA,NA,NA,0.063,NA
3915,NA,NA,NA,NA,NA,NA,0.063,NA
3916,NA,NA,NA,NA,NA,NA,0.063,NA
3917,NA,NA,NA,NA,NA,NA,0.063,NA
3918,NA,NA,NA,NA,NA,NA,0.063,NA
3919,NA,NA,NA,NA,NA,NA,0.063,NA
3920,NA,NA,NA,NA,NA,NA,0.063,NA
3927,NA,NA,NA,NA,NA,NA,0.063,NA
3928,NA,NA,NA,NA,NA,NA,0.063,NA
3929,NA,NA,NA,NA,NA,NA,0.063,NA
3930,NA,NA,NA,NA,NA,NA,0.063,NA
3931,NA,NA,NA,NA,NA,NA,0.063,NA
3942,NA,NA,NA,NA,NA,NA,0.063,NA
3943,NA,NA,NA,NA,NA,NA,0.063,NA
3944,NA,NA,NA,NA,NA,NA,0.063,NA
3945,NA,NA,NA,NA,NA,NA,0.063,NA
3946,NA,NA,NA,NA,NA,NA,0.063,NA
3947,NA,NA,NA,NA,NA,NA,0.063,NA
3948,NA,NA,NA,NA,NA,NA,0.063,NA
3949,NA,NA,NA,NA,NA,NA,0.063,NA
3950,NA,NA,NA,NA,NA,NA,0.063,NA
3951,NA,NA,NA,NA,NA,NA,0.063,NA
3952,NA,NA,NA,NA,NA,NA,0.063,NA
3953,NA,NA,NA,NA,NA,NA,0.063,NA
3954,NA,NA,NA,NA,NA,NA,0.063,NA
3955,NA,NA,NA,NA,NA,NA,0.063,NA
3961,NA,NA,NA,NA,NA,NA,0.063,NA
3962,NA,NA,NA,NA,NA,NA,0.063,NA
3963,NA,NA,NA,NA,NA,NA,0.063,NA
3964,NA,NA,NA,NA,NA,NA,0.063,NA
3965,NA,NA,NA,NA,NA,NA,0.063,NA
3978,NA,NA,NA,NA,NA,NA,0.063,NA
3988,NA,NA,NA,NA,NA,NA,0.063,NA
3990,NA,NA,NA,NA,NA,NA,0.063,NA
3991,NA,NA,NA,NA,NA,NA,0.063,NA
3992,NA,NA,NA,NA,NA,NA,0.063,NA
3993,NA,NA,NA,NA,NA,NA,0.063,NA
3994,NA,NA,NA,NA,NA,NA,0.063,NA
3995,NA,NA,NA,NA,NA,NA,0.063,NA
3996,NA,NA,NA,NA,NA,NA,0.063,NA
3997,NA,NA,NA,NA,NA,NA,0.063,NA
3998,NA,NA,NA,NA,NA,NA,0.063,NA
3999,NA,NA,NA,NA,NA,NA,0.063,NA
4000,NA,NA,NA,NA,NA,NA,0.063,NA
4001,NA,NA,NA,NA,NA,NA,0.063,NA
4002,NA,NA,NA,NA,NA,NA,0.063,NA
4003,NA,NA,NA,NA,NA,NA,0.063,NA
4004,NA,NA,NA,NA,NA,NA,0.063,NA
4005,NA,NA,NA,NA,NA,NA,0.063,NA
4006,NA,NA,NA,NA,NA,NA,0.063,NA
4007,NA,NA,NA,NA,NA,NA,0.063,NA
4008,NA,NA,NA,NA,NA,NA,0.063,NA
4009,NA,NA,NA,NA,NA,NA,0.063,NA
4010,NA,NA,NA,NA,NA,NA,0.063,NA
4011,NA,NA,NA,NA,NA,NA,0.063,NA
4012,NA,NA,NA,NA,NA,NA,0.063,NA
4013,NA,NA,NA,NA,NA,NA,0.063,NA
4014,NA,NA,NA,NA,NA,NA,0.063,NA
4015,NA,NA,NA,NA,NA,NA,0.063,NA
4016,NA,NA,NA,NA,NA,NA,0.063,NA
4017,NA,NA,NA,NA,NA,NA,0.063,NA
4018,NA,NA,NA,NA,NA,NA,0.063,NA
4019,NA,NA,NA,NA,NA,NA,0.063,NA
4020,NA,NA,NA,NA,NA,NA,0.063,NA
4021,NA,NA,NA,NA,NA,NA,0.063,NA
4022,NA,NA,NA,NA,NA,NA,0.063,NA
4023,NA,NA,NA,NA,NA,NA,0.063,NA
4024,NA,NA,NA,NA,NA,NA,0.063,NA
4025,NA,NA,NA,NA,NA,NA,0.063,NA
4042,NA,NA,NA,NA,NA,NA,0.063,NA
4043,NA,NA,NA,NA,NA,NA,0.063,NA
4044,NA,NA,NA,NA,NA,NA,0.063,NA
4045,NA,NA,NA,NA,NA,NA,0.063,NA
4046,NA,NA,NA,NA,NA,NA,0.063,NA
4047,NA,NA,NA,NA,NA,NA,0.063,NA
4048,NA,NA,NA,NA,NA,NA,0.063,NA
4049,NA,NA,NA,NA,NA,NA,0.063,NA
4050,NA,NA,NA,NA,NA,NA,0.063,NA
4051,NA,NA,NA,NA,NA,NA,0.063,NA
4052,NA,NA,NA,NA,NA,NA,0.063,NA
4053,NA,NA,NA,NA,NA,NA,0.063,NA
4054,NA,NA,NA,NA,NA,NA,0.063,NA
4055,NA,NA,NA,NA,NA,NA,0.063,NA
4056,NA,NA,NA,NA,NA,NA,0.063,NA
4057,NA,NA,NA,NA,NA,NA,0.063,NA
4058,NA,NA,NA,NA,NA,NA,0.063,NA
4080,NA,NA,NA,NA,NA,NA,0.063,NA
