"age","simulation","node_summary","prob","model"
5,22,87,0.77,CS
5,22,88,1,CS
5,22,89,1,CS
5,22,90,1,CS
5,22,91,1,CS
5,22,51,NA,MCC
5,22,52,0.21,MCC
5,22,53,0.16,MCC
5,22,54,0.32,MCC
5,22,55,0.5,MCC
5,22,56,1,MCC
5,22,57,1,MCC
5,22,58,1,MCC
5,22,59,0.76,MCC
5,22,60,1,MCC
5,22,61,0.95,MCC
5,22,62,0.995,MCC
5,22,63,0.585,MCC
5,22,64,0.26,MCC
5,22,65,1,MCC
5,22,66,0.745,MCC
5,22,67,1,MCC
5,22,68,0.825,MCC
5,22,69,1,MCC
5,22,70,0.7,MCC
5,22,71,0.405,MCC
5,22,72,0.125,MCC
5,22,73,0.715,MCC
5,22,74,0.115,MCC
5,22,75,0.93,MCC
5,22,76,0.93,MCC
5,22,77,1,MCC
5,22,78,1,MCC
5,22,79,0.34,MCC
5,22,80,0.63,MCC
5,22,81,0.995,MCC
5,22,82,0.765,MCC
5,22,83,1,MCC
5,22,84,0.885,MCC
5,22,85,1,MCC
5,22,86,1,MCC
5,22,87,1,MCC
5,22,88,0.995,MCC
5,22,89,1,MCC
5,22,90,1,MCC
5,22,91,0.365,MCC
5,22,92,0.265,MCC
5,22,93,0.83,MCC
5,22,94,1,MCC
5,22,95,1,MCC
5,22,96,0.77,MCC
5,22,97,1,MCC
5,22,98,0.95,MCC
5,22,99,1,MCC
5,13,51,1,CS
5,13,52,0.96,CS
5,13,53,0.61,CS
5,13,54,1,CS
5,13,55,1,CS
5,13,56,1,CS
5,13,57,1,CS
5,13,58,1,CS
5,13,59,1,CS
5,13,60,0.835,CS
5,13,61,0.965,CS
5,13,62,0.97,CS
5,13,63,0.63,CS
5,13,64,1,CS
5,13,65,1,CS
5,13,66,1,CS
5,13,67,1,CS
5,13,68,0.575,CS
5,13,69,1,CS
5,13,70,0.59,CS
5,13,71,1,CS
5,13,72,0.995,CS
5,13,73,0.995,CS
5,13,74,1,CS
5,13,75,1,CS
5,13,76,0.645,CS
5,13,77,0.99,CS
5,13,78,1,CS
5,13,79,0.62,CS
5,13,80,0.965,CS
5,13,81,0.88,CS
5,13,82,1,CS
5,13,83,1,CS
5,13,84,1,CS
5,13,85,1,CS
5,13,86,1,CS
5,13,87,0.52,CS
15,31,51,1,CS
15,31,52,1,CS
15,31,53,1,CS
15,31,54,1,CS
15,31,55,1,CS
15,31,56,1,CS
15,31,57,1,CS
15,31,58,1,CS
15,31,59,0.98,CS
15,31,60,0.99,CS
5,13,51,NA,MCC
5,13,52,0.08,MCC
5,13,53,0.07,MCC
5,13,54,0.09,MCC
5,13,55,0.445,MCC
5,13,56,1,MCC
5,13,57,1,MCC
5,13,58,0.25,MCC
5,13,59,0.11,MCC
5,13,60,0.04,MCC
5,13,61,0.05,MCC
5,13,62,0.145,MCC
5,13,63,0.11,MCC
5,13,64,0.96,MCC
5,13,65,0.965,MCC
5,13,66,0.97,MCC
5,13,67,0.175,MCC
5,13,68,1,MCC
5,13,69,1,MCC
5,13,70,1,MCC
5,13,71,1,MCC
5,13,72,0.61,MCC
5,13,73,0.255,MCC
5,13,74,1,MCC
5,13,75,1,MCC
5,13,76,1,MCC
5,13,77,1,MCC
5,13,78,0.145,MCC
5,13,79,0.835,MCC
5,13,80,0.345,MCC
5,13,81,1,MCC
5,13,82,1,MCC
5,13,83,0.575,MCC
5,13,84,0.965,MCC
5,13,85,0.88,MCC
5,13,86,1,MCC
5,13,87,1,MCC
5,13,88,1,MCC
5,13,89,1,MCC
5,13,90,0.345,MCC
5,13,91,1,MCC
5,13,92,0.22,MCC
5,13,93,1,MCC
5,13,94,0.995,MCC
5,13,95,0.995,MCC
5,13,96,1,MCC
5,13,97,1,MCC
5,13,98,0.645,MCC
5,13,99,0.99,MCC
15,31,51,NA,MCC
15,31,52,0.005,MCC
15,31,53,0.005,MCC
15,31,54,0.005,MCC
15,31,55,0.005,MCC
15,31,56,0.005,MCC
15,31,57,0.1,MCC
15,31,58,1,MCC
15,31,59,0.465,MCC
15,31,60,0.035,MCC
15,31,61,0.005,MCC
15,31,62,0.005,MCC
15,31,63,0.015,MCC
15,31,64,1,MCC
15,31,65,0.005,MCC
15,31,66,0.005,MCC
15,31,67,0.005,MCC
15,31,68,0.07,MCC
15,31,69,0.005,MCC
15,31,70,0.005,MCC
15,31,71,0.005,MCC
15,31,72,0.01,MCC
15,31,73,0.055,MCC
15,31,74,1,MCC
15,31,75,0.015,MCC
15,31,76,1,MCC
15,31,77,0.075,MCC
15,31,78,0.005,MCC
15,31,79,0.015,MCC
15,31,80,0.09,MCC
15,31,81,0.005,MCC
15,31,82,0.005,MCC
15,31,83,0.005,MCC
15,31,84,0.005,MCC
15,31,85,0.02,MCC
15,31,86,1,MCC
15,31,87,1,MCC
15,31,88,0.05,MCC
15,31,89,0.045,MCC
15,31,90,1,MCC
15,31,91,0.005,MCC
15,31,92,0.005,MCC
15,31,93,0.005,MCC
15,31,94,0.44,MCC
15,31,95,0.07,MCC
15,31,96,0.99,MCC
15,31,97,0.98,MCC
15,31,98,0.015,MCC
15,31,99,0.05,MCC
12,5,51,1,CS
12,5,52,0.89,CS
12,5,53,0.75,CS
12,5,54,1,CS
12,5,55,1,CS
12,5,56,0.615,CS
12,5,57,0.745,CS
12,5,58,1,CS
12,5,59,0.62,CS
12,5,60,1,CS
12,5,61,1,CS
12,5,62,1,CS
12,5,63,1,CS
12,5,64,1,CS
12,5,65,1,CS
12,5,66,1,CS
12,5,67,1,CS
12,5,68,1,CS
12,5,51,NA,MCC
12,5,52,0.005,MCC
12,5,53,0.005,MCC
12,5,54,0.005,MCC
12,5,55,0.005,MCC
12,5,56,0.18,MCC
12,5,57,1,MCC
12,5,58,0.02,MCC
12,5,59,0.005,MCC
12,5,60,0.02,MCC
12,5,61,0.745,MCC
12,5,62,1,MCC
12,5,63,0.31,MCC
12,5,64,1,MCC
12,5,65,1,MCC
12,5,66,0.005,MCC
12,5,67,0.005,MCC
12,5,68,0.005,MCC
12,5,69,0.04,MCC
12,5,70,0.155,MCC
12,5,71,0.115,MCC
12,5,72,1,MCC
12,5,73,0.01,MCC
12,5,74,0.005,MCC
12,5,75,0.03,MCC
12,5,76,0.62,MCC
12,5,77,1,MCC
12,5,78,0.005,MCC
12,5,79,0.005,MCC
12,5,80,0.01,MCC
12,5,81,0.075,MCC
12,5,82,1,MCC
12,5,83,0.005,MCC
12,5,84,0.015,MCC
12,5,85,0.01,MCC
12,5,86,0.015,MCC
12,5,87,1,MCC
12,5,88,1,MCC
12,5,89,0.615,MCC
12,5,90,0.075,MCC
12,5,91,0.445,MCC
12,5,92,1,MCC
12,5,93,1,MCC
12,5,94,0.01,MCC
12,5,95,0.02,MCC
12,5,96,0.89,MCC
12,5,97,0.75,MCC
12,5,98,1,MCC
12,5,99,0.13,MCC
6,40,51,1,CS
6,40,52,0.965,CS
6,40,53,0.64,CS
6,40,54,1,CS
6,40,55,1,CS
6,40,56,0.895,CS
6,40,57,1,CS
6,40,58,0.535,CS
6,40,59,1,CS
6,40,60,1,CS
6,40,61,0.825,CS
6,40,62,1,CS
6,40,63,0.54,CS
6,40,64,1,CS
6,40,65,1,CS
6,40,66,0.86,CS
6,40,67,1,CS
6,40,68,0.535,CS
6,40,69,0.93,CS
6,40,70,1,CS
6,40,71,0.905,CS
6,40,72,0.995,CS
6,40,73,0.985,CS
6,40,74,1,CS
6,40,75,1,CS
6,40,76,0.98,CS
6,40,77,1,CS
6,40,78,1,CS
6,40,79,0.675,CS
6,40,80,0.82,CS
6,40,81,1,CS
6,40,82,1,CS
6,40,83,1,CS
7,27,51,1,CS
7,27,52,0.53,CS
7,27,53,1,CS
7,27,54,1,CS
7,27,55,1,CS
7,27,56,1,CS
7,27,57,1,CS
7,27,58,1,CS
7,27,59,0.975,CS
7,27,60,1,CS
7,27,61,0.725,CS
7,27,62,1,CS
7,27,63,1,CS
7,27,64,0.97,CS
7,27,65,0.99,CS
7,27,66,1,CS
7,27,67,0.96,CS
7,27,68,0.98,CS
7,27,69,1,CS
7,27,70,1,CS
7,27,71,0.57,CS
7,27,72,1,CS
7,27,73,1,CS
7,27,74,1,CS
15,9,51,1,CS
15,9,52,1,CS
15,9,53,0.67,CS
15,9,54,1,CS
15,9,55,0.995,CS
15,9,56,1,CS
15,9,57,0.985,CS
15,9,58,1,CS
15,9,59,0.955,CS
15,9,60,1,CS
15,9,61,1,CS
15,9,62,1,CS
15,9,63,1,CS
15,9,64,1,CS
15,9,65,1,CS
6,40,51,NA,MCC
6,40,52,0.4,MCC
6,40,53,0.82,MCC
6,40,54,1,MCC
6,40,55,0.025,MCC
6,40,56,0.03,MCC
6,40,57,0.54,MCC
6,40,58,1,MCC
6,40,59,0.86,MCC
6,40,60,1,MCC
6,40,61,1,MCC
6,40,62,0.345,MCC
6,40,63,0.26,MCC
6,40,64,1,MCC
6,40,65,0.825,MCC
6,40,66,1,MCC
6,40,67,1,MCC
6,40,68,0.355,MCC
6,40,69,0.23,MCC
6,40,70,0.28,MCC
6,40,71,0.965,MCC
6,40,72,0.64,MCC
6,40,73,0.44,MCC
6,40,74,0.215,MCC
6,40,75,0.265,MCC
6,40,76,0.895,MCC
6,40,77,1,MCC
6,40,78,1,MCC
6,40,79,1,MCC
6,40,80,0.01,MCC
6,40,81,0.05,MCC
6,40,82,0.08,MCC
6,40,83,1,MCC
6,40,84,0.535,MCC
6,40,85,0.905,MCC
6,40,86,0.995,MCC
6,40,87,0.93,MCC
6,40,88,1,MCC
6,40,89,0.03,MCC
6,40,90,0.14,MCC
6,40,91,1,MCC
6,40,92,1,MCC
6,40,93,0.135,MCC
6,40,94,1,MCC
6,40,95,0.985,MCC
6,40,96,0.325,MCC
6,40,97,0.98,MCC
6,40,98,1,MCC
6,40,99,1,MCC
7,27,51,NA,MCC
7,27,52,0.07,MCC
7,27,53,0.02,MCC
7,27,54,0.005,MCC
7,27,55,0.155,MCC
7,27,56,0.305,MCC
7,27,57,1,MCC
7,27,58,1,MCC
7,27,59,0.005,MCC
7,27,60,0.005,MCC
7,27,61,0.005,MCC
7,27,62,0.05,MCC
7,27,63,0.165,MCC
7,27,64,0.355,MCC
7,27,65,0.16,MCC
7,27,66,0.53,MCC
7,27,67,0.48,MCC
7,27,68,1,MCC
7,27,69,1,MCC
7,27,70,1,MCC
7,27,71,1,MCC
7,27,72,1,MCC
7,27,73,0.005,MCC
7,27,74,0.025,MCC
7,27,75,0.325,MCC
7,27,76,0.005,MCC
7,27,77,0.01,MCC
7,27,78,1,MCC
7,27,79,0.04,MCC
7,27,80,0.005,MCC
7,27,81,0.015,MCC
7,27,82,0.57,MCC
7,27,83,0.01,MCC
7,27,84,1,MCC
7,27,85,0.175,MCC
7,27,86,1,MCC
7,27,87,0.975,MCC
7,27,88,1,MCC
7,27,89,0.12,MCC
7,27,90,1,MCC
7,27,91,1,MCC
7,27,92,0.97,MCC
7,27,93,0.99,MCC
7,27,94,0.24,MCC
7,27,95,1,MCC
7,27,96,0.43,MCC
7,27,97,0.96,MCC
7,27,98,0.98,MCC
7,27,99,1,MCC
15,9,51,NA,MCC
15,9,52,0.005,MCC
15,9,53,0.005,MCC
15,9,54,1,MCC
15,9,55,0.005,MCC
15,9,56,0.005,MCC
15,9,57,0.005,MCC
15,9,58,0.005,MCC
15,9,59,0.005,MCC
15,9,60,0.035,MCC
15,9,61,1,MCC
15,9,62,0.67,MCC
15,9,63,0.01,MCC
15,9,64,0.005,MCC
15,9,65,0.05,MCC
15,9,66,1,MCC
15,9,67,1,MCC
15,9,68,1,MCC
15,9,69,0.995,MCC
15,9,70,0.005,MCC
15,9,71,0.005,MCC
15,9,72,0.31,MCC
15,9,73,0.065,MCC
15,9,74,0.985,MCC
15,9,75,1,MCC
15,9,76,0.005,MCC
15,9,77,0.23,MCC
15,9,78,0.005,MCC
15,9,79,0.005,MCC
15,9,80,0.025,MCC
15,9,81,1,MCC
15,9,82,0.225,MCC
15,9,83,0.005,MCC
15,9,84,0.08,MCC
15,9,85,1,MCC
15,9,86,0.115,MCC
15,9,87,0.955,MCC
15,9,88,0.005,MCC
15,9,89,0.01,MCC
15,9,90,0.035,MCC
15,9,91,0.185,MCC
15,9,92,1,MCC
15,9,93,0.005,MCC
15,9,94,0.005,MCC
15,9,95,0.01,MCC
15,9,96,0.07,MCC
15,9,97,0.05,MCC
15,9,98,1,MCC
15,9,99,0.02,MCC
16,45,51,1,CS
16,45,52,1,CS
16,45,53,0.965,CS
16,45,54,1,CS
16,45,55,1,CS
16,45,56,0.89,CS
16,45,57,1,CS
16,45,58,1,CS
16,45,59,1,CS
16,45,60,1,CS
16,45,61,0.725,CS
16,45,62,1,CS
16,45,51,NA,MCC
16,45,52,0.005,MCC
16,45,53,0.005,MCC
16,45,54,0.02,MCC
16,45,55,0.005,MCC
16,45,56,0.005,MCC
16,45,57,0.005,MCC
16,45,58,0.05,MCC
16,45,59,0.08,MCC
16,45,60,1,MCC
16,45,61,0.08,MCC
16,45,62,1,MCC
16,45,63,1,MCC
16,45,64,0.89,MCC
16,45,65,0.005,MCC
16,45,66,0.005,MCC
16,45,67,0.005,MCC
16,45,68,0.005,MCC
16,45,69,0.04,MCC
16,45,70,0.375,MCC
16,45,71,1,MCC
16,45,72,0.155,MCC
16,45,73,0.04,MCC
16,45,74,0.08,MCC
16,45,75,1,MCC
16,45,76,0.385,MCC
16,45,77,0.005,MCC
16,45,78,0.08,MCC
16,45,79,0.005,MCC
16,45,80,0.005,MCC
16,45,81,0.005,MCC
16,45,82,0.005,MCC
16,45,83,0.045,MCC
16,45,84,1,MCC
16,45,85,1,MCC
16,45,86,0.965,MCC
16,45,87,0.21,MCC
16,45,88,1,MCC
16,45,89,0.005,MCC
16,45,90,0.005,MCC
16,45,91,0.005,MCC
16,45,92,0.005,MCC
16,45,93,0.725,MCC
16,45,94,0.105,MCC
16,45,95,0.005,MCC
16,45,96,0.005,MCC
16,45,97,0.01,MCC
16,45,98,0.055,MCC
16,45,99,0.04,MCC
4,36,51,1,CS
4,36,52,0.615,CS
4,36,53,0.97,CS
4,36,54,0.57,CS
4,36,55,0.515,CS
4,36,56,1,CS
4,36,57,1,CS
4,36,58,1,CS
4,36,59,1,CS
4,36,60,1,CS
4,36,61,1,CS
4,36,62,1,CS
4,36,63,0.805,CS
4,36,64,1,CS
4,36,65,1,CS
4,36,66,1,CS
4,36,67,1,CS
4,36,68,1,CS
4,36,69,0.655,CS
4,36,70,0.99,CS
4,36,71,0.965,CS
4,36,72,0.995,CS
4,36,73,1,CS
4,36,74,1,CS
4,36,75,1,CS
4,36,76,0.7,CS
4,36,77,0.995,CS
4,36,78,1,CS
4,36,79,0.945,CS
4,36,80,0.53,CS
4,36,81,1,CS
4,36,82,1,CS
4,36,83,1,CS
4,36,84,0.795,CS
4,36,85,1,CS
4,36,86,1,CS
4,36,87,0.735,CS
4,36,51,NA,MCC
4,36,52,0.7,MCC
4,36,53,1,MCC
4,36,54,0.995,MCC
4,36,55,0.43,MCC
4,36,56,0.2,MCC
4,36,57,0.05,MCC
4,36,58,0.04,MCC
4,36,59,0.185,MCC
4,36,60,0.655,MCC
4,36,61,0.99,MCC
4,36,62,0.965,MCC
4,36,63,1,MCC
4,36,64,0.995,MCC
4,36,65,1,MCC
4,36,66,1,MCC
4,36,67,0.325,MCC
4,36,68,0.055,MCC
4,36,69,0.155,MCC
4,36,70,0.14,MCC
4,36,71,1,MCC
4,36,72,0.735,MCC
4,36,73,0.945,MCC
4,36,74,0.53,MCC
4,36,75,1,MCC
4,36,76,1,MCC
4,36,77,0.615,MCC
4,36,78,0.325,MCC
4,36,79,0.805,MCC
4,36,80,1,MCC
4,36,81,1,MCC
4,36,82,1,MCC
4,36,83,1,MCC
4,36,84,0.97,MCC
4,36,85,0.57,MCC
4,36,86,0.515,MCC
4,36,87,1,MCC
4,36,88,0.23,MCC
4,36,89,1,MCC
4,36,90,1,MCC
4,36,91,1,MCC
4,36,92,1,MCC
4,36,93,0.365,MCC
4,36,94,1,MCC
4,36,95,1,MCC
4,36,96,1,MCC
4,36,97,1,MCC
4,36,98,0.16,MCC
4,36,99,1,MCC
16,31,51,1,CS
16,31,52,1,CS
16,31,53,0.565,CS
16,31,54,1,CS
16,31,55,1,CS
16,31,56,0.915,CS
16,31,57,0.615,CS
16,31,58,1,CS
16,31,59,0.955,CS
16,31,60,1,CS
16,31,61,1,CS
16,31,62,1,CS
16,31,63,0.525,CS
13,5,51,1,CS
13,5,52,0.995,CS
13,5,53,1,CS
13,5,54,0.94,CS
13,5,55,1,CS
13,5,56,0.86,CS
13,5,57,0.985,CS
13,5,58,1,CS
13,5,59,0.89,CS
13,5,60,1,CS
13,5,61,1,CS
13,5,62,1,CS
13,5,63,1,CS
13,5,64,1,CS
13,5,65,1,CS
13,5,66,1,CS
13,5,67,1,CS
16,31,51,NA,MCC
16,31,52,0.005,MCC
16,31,53,0.005,MCC
16,31,54,0.005,MCC
16,31,55,0.005,MCC
16,31,56,0.005,MCC
16,31,57,0.005,MCC
16,31,58,0.03,MCC
16,31,59,0.02,MCC
16,31,60,1,MCC
16,31,61,0.005,MCC
16,31,62,0.005,MCC
16,31,63,0.005,MCC
16,31,64,0.005,MCC
16,31,65,0.005,MCC
16,31,66,0.005,MCC
16,31,67,0.02,MCC
16,31,68,0.615,MCC
16,31,69,1,MCC
16,31,70,0.15,MCC
16,31,71,0.525,MCC
16,31,72,0.015,MCC
16,31,73,0.33,MCC
16,31,74,1,MCC
16,31,75,0.005,MCC
16,31,76,0.01,MCC
16,31,77,0.04,MCC
16,31,78,1,MCC
16,31,79,0.005,MCC
16,31,80,0.005,MCC
16,31,81,0.005,MCC
16,31,82,0.005,MCC
16,31,83,0.005,MCC
16,31,84,0.005,MCC
16,31,85,0.025,MCC
16,31,86,0.055,MCC
16,31,87,0.005,MCC
16,31,88,0.025,MCC
16,31,89,0.065,MCC
16,31,90,0.16,MCC
16,31,91,0.955,MCC
16,31,92,1,MCC
16,31,93,0.025,MCC
16,31,94,1,MCC
16,31,95,0.565,MCC
16,31,96,0.005,MCC
16,31,97,0.015,MCC
16,31,98,1,MCC
16,31,99,0.915,MCC
13,5,51,NA,MCC
13,5,52,0.005,MCC
13,5,53,0.005,MCC
13,5,54,0.005,MCC
13,5,55,0.005,MCC
13,5,56,0.04,MCC
13,5,57,0.015,MCC
13,5,58,0.01,MCC
13,5,59,0.055,MCC
13,5,60,1,MCC
13,5,61,0.125,MCC
13,5,62,0.005,MCC
13,5,63,0.02,MCC
13,5,64,1,MCC
13,5,65,1,MCC
13,5,66,0.005,MCC
13,5,67,0.005,MCC
13,5,68,0.06,MCC
13,5,69,0.94,MCC
13,5,70,1,MCC
13,5,71,0.995,MCC
13,5,72,0.215,MCC
13,5,73,1,MCC
13,5,74,0.005,MCC
13,5,75,0.005,MCC
13,5,76,1,MCC
13,5,77,0.025,MCC
13,5,78,0.02,MCC
13,5,79,0.065,MCC
13,5,80,0.89,MCC
13,5,81,1,MCC
13,5,82,0.055,MCC
13,5,83,0.005,MCC
13,5,84,0.005,MCC
13,5,85,0.005,MCC
13,5,86,0.005,MCC
13,5,87,0.09,MCC
13,5,88,1,MCC
13,5,89,0.065,MCC
13,5,90,1,MCC
13,5,91,0.86,MCC
13,5,92,0.985,MCC
13,5,93,0.025,MCC
13,5,94,1,MCC
13,5,95,0.01,MCC
13,5,96,0.02,MCC
13,5,97,0.035,MCC
13,5,98,0.46,MCC
13,5,99,1,MCC
6,22,51,1,CS
6,22,52,0.51,CS
6,22,53,0.76,CS
6,22,54,0.58,CS
6,22,55,1,CS
6,22,56,0.54,CS
6,22,57,1,CS
6,22,58,1,CS
6,22,59,1,CS
6,22,60,0.99,CS
6,22,61,1,CS
6,22,62,1,CS
6,22,63,0.985,CS
6,22,64,1,CS
6,22,65,1,CS
6,22,66,0.995,CS
6,22,67,0.965,CS
6,22,68,0.965,CS
6,22,69,1,CS
6,22,70,1,CS
6,22,71,0.96,CS
6,22,72,1,CS
6,22,73,0.655,CS
6,22,74,1,CS
6,22,75,1,CS
6,22,76,1,CS
6,22,77,1,CS
6,22,78,0.955,CS
6,22,79,0.97,CS
6,22,80,0.535,CS
6,22,81,0.995,CS
6,22,82,1,CS
6,22,83,1,CS
6,22,51,NA,MCC
6,22,52,0.06,MCC
6,22,53,1,MCC
6,22,54,1,MCC
6,22,55,0.02,MCC
6,22,56,0.085,MCC
6,22,57,0.245,MCC
6,22,58,1,MCC
6,22,59,0.655,MCC
6,22,60,1,MCC
6,22,61,0.97,MCC
6,22,62,0.535,MCC
6,22,63,0.195,MCC
6,22,64,0.145,MCC
6,22,65,0.51,MCC
6,22,66,0.76,MCC
6,22,67,0.335,MCC
6,22,68,0.495,MCC
6,22,69,0.985,MCC
6,22,70,0.58,MCC
6,22,71,0.99,MCC
6,22,72,1,MCC
6,22,73,1,MCC
6,22,74,1,MCC
6,22,75,0.54,MCC
6,22,76,1,MCC
6,22,77,1,MCC
6,22,78,1,MCC
6,22,79,1,MCC
6,22,80,1,MCC
6,22,81,0.995,MCC
6,22,82,0.04,MCC
6,22,83,0.455,MCC
6,22,84,1,MCC
6,22,85,0.215,MCC
6,22,86,1,MCC
6,22,87,0.205,MCC
6,22,88,1,MCC
6,22,89,0.955,MCC
6,22,90,0.195,MCC
6,22,91,0.995,MCC
6,22,92,0.355,MCC
6,22,93,1,MCC
6,22,94,0.5,MCC
6,22,95,0.965,MCC
6,22,96,0.965,MCC
6,22,97,1,MCC
6,22,98,0.35,MCC
6,22,99,0.96,MCC
16,9,51,1,CS
16,9,52,0.635,CS
16,9,53,0.99,CS
16,9,54,1,CS
16,9,55,1,CS
16,9,56,0.585,CS
16,9,57,1,CS
16,9,58,1,CS
16,9,59,1,CS
16,9,60,0.695,CS
16,9,61,1,CS
16,9,62,1,CS
16,9,63,0.675,CS
16,9,64,1,CS
16,9,65,1,CS
16,9,66,1,CS
16,9,67,1,CS
17,45,51,1,CS
17,45,52,0.7,CS
17,45,53,0.82,CS
17,45,54,1,CS
17,45,55,0.715,CS
17,45,56,0.975,CS
17,45,57,1,CS
17,45,58,0.885,CS
17,45,59,1,CS
17,45,60,0.955,CS
17,45,61,1,CS
17,45,62,0.695,CS
17,45,63,0.67,CS
16,9,51,NA,MCC
16,9,52,0.005,MCC
16,9,53,0.005,MCC
16,9,54,0.005,MCC
16,9,55,0.005,MCC
16,9,56,0.005,MCC
16,9,57,0.005,MCC
16,9,58,0.03,MCC
16,9,59,1,MCC
16,9,60,1,MCC
16,9,61,0.06,MCC
16,9,62,1,MCC
16,9,63,0.005,MCC
16,9,64,0.005,MCC
16,9,65,0.11,MCC
16,9,66,0.015,MCC
16,9,67,0.385,MCC
16,9,68,1,MCC
16,9,69,0.675,MCC
16,9,70,0.005,MCC
16,9,71,0.03,MCC
16,9,72,0.005,MCC
16,9,73,0.01,MCC
16,9,74,0.695,MCC
16,9,75,1,MCC
16,9,76,0.005,MCC
16,9,77,0.005,MCC
16,9,78,0.005,MCC
16,9,79,0.005,MCC
16,9,80,0.005,MCC
16,9,81,0.005,MCC
16,9,82,0.005,MCC
16,9,83,0.015,MCC
16,9,84,0.395,MCC
16,9,85,1,MCC
16,9,86,0.08,MCC
16,9,87,1,MCC
16,9,88,0.585,MCC
16,9,89,0.03,MCC
16,9,90,0.005,MCC
16,9,91,0.015,MCC
16,9,92,0.2,MCC
16,9,93,1,MCC
16,9,94,0.635,MCC
16,9,95,1,MCC
16,9,96,0.99,MCC
16,9,97,0.02,MCC
16,9,98,1,MCC
16,9,99,1,MCC
17,45,51,NA,MCC
17,45,52,0.005,MCC
17,45,53,0.005,MCC
17,45,54,0.005,MCC
17,45,55,0.005,MCC
17,45,56,0.01,MCC
17,45,57,0.67,MCC
17,45,58,0.005,MCC
17,45,59,0.23,MCC
17,45,60,0.37,MCC
17,45,61,0.005,MCC
17,45,62,0.005,MCC
17,45,63,0.005,MCC
17,45,64,0.005,MCC
17,45,65,0.04,MCC
17,45,66,0.135,MCC
17,45,67,0.23,MCC
17,45,68,0.01,MCC
17,45,69,0.695,MCC
17,45,70,0.005,MCC
17,45,71,0.005,MCC
17,45,72,0.025,MCC
17,45,73,0.005,MCC
17,45,74,0.005,MCC
17,45,75,0.025,MCC
17,45,76,0.005,MCC
17,45,77,0.005,MCC
17,45,78,0.21,MCC
17,45,79,1,MCC
17,45,80,1,MCC
17,45,81,0.885,MCC
17,45,82,0.05,MCC
17,45,83,0.955,MCC
17,45,84,0.03,MCC
17,45,85,0.005,MCC
17,45,86,0.005,MCC
17,45,87,0.005,MCC
17,45,88,0.005,MCC
17,45,89,0.02,MCC
17,45,90,0.7,MCC
17,45,91,0.07,MCC
17,45,92,1,MCC
17,45,93,0.025,MCC
17,45,94,0.715,MCC
17,45,95,0.975,MCC
17,45,96,0.005,MCC
17,45,97,0.03,MCC
17,45,98,1,MCC
17,45,99,0.03,MCC
3,18,51,1,CS
3,18,52,1,CS
3,18,53,0.95,CS
3,18,54,0.965,CS
3,18,55,1,CS
3,18,56,0.695,CS
3,18,57,0.545,CS
3,18,58,1,CS
3,18,59,1,CS
3,18,60,1,CS
3,18,61,1,CS
3,18,62,1,CS
3,18,63,1,CS
3,18,64,0.79,CS
3,18,65,1,CS
3,18,66,1,CS
3,18,67,1,CS
3,18,68,0.75,CS
3,18,69,0.975,CS
3,18,70,0.995,CS
3,18,71,1,CS
3,18,72,1,CS
3,18,73,1,CS
3,18,74,0.965,CS
3,18,75,1,CS
3,18,76,1,CS
3,18,77,1,CS
3,18,78,1,CS
3,18,79,0.91,CS
3,18,80,1,CS
3,18,81,1,CS
3,18,82,1,CS
3,18,83,1,CS
3,18,84,1,CS
3,18,85,1,CS
3,18,86,1,CS
3,18,87,1,CS
3,18,88,1,CS
3,18,89,0.765,CS
3,18,90,1,CS
3,18,91,1,CS
3,18,51,NA,MCC
3,18,52,0.245,MCC
3,18,53,0.18,MCC
3,18,54,1,MCC
3,18,55,0.95,MCC
3,18,56,1,MCC
3,18,57,0.975,MCC
3,18,58,1,MCC
3,18,59,0.75,MCC
3,18,60,0.965,MCC
3,18,61,1,MCC
3,18,62,1,MCC
3,18,63,1,MCC
3,18,64,1,MCC
3,18,65,0.79,MCC
3,18,66,1,MCC
3,18,67,0.695,MCC
3,18,68,0.305,MCC
3,18,69,0.545,MCC
3,18,70,1,MCC
3,18,71,1,MCC
3,18,72,1,MCC
3,18,73,0.995,MCC
3,18,74,0.36,MCC
3,18,75,1,MCC
3,18,76,1,MCC
3,18,77,1,MCC
3,18,78,0.43,MCC
3,18,79,0.965,MCC
3,18,80,1,MCC
3,18,81,1,MCC
3,18,82,0.765,MCC
3,18,83,1,MCC
3,18,84,1,MCC
3,18,85,0.28,MCC
3,18,86,0.445,MCC
3,18,87,1,MCC
3,18,88,1,MCC
3,18,89,1,MCC
3,18,90,0.91,MCC
3,18,91,1,MCC
3,18,92,1,MCC
3,18,93,1,MCC
3,18,94,1,MCC
3,18,95,1,MCC
3,18,96,1,MCC
3,18,97,1,MCC
3,18,98,0.495,MCC
3,18,99,1,MCC
7,40,51,1,CS
7,40,52,0.585,CS
7,40,53,0.97,CS
7,40,54,1,CS
7,40,55,0.555,CS
7,40,56,1,CS
7,40,57,0.69,CS
7,40,58,1,CS
7,40,59,0.79,CS
7,40,60,1,CS
7,40,61,0.59,CS
7,40,62,1,CS
7,40,63,1,CS
7,40,64,0.975,CS
7,40,65,1,CS
7,40,66,1,CS
7,40,67,0.675,CS
7,40,68,0.99,CS
7,40,69,0.6,CS
7,40,70,1,CS
7,40,71,1,CS
7,40,72,1,CS
7,40,73,0.98,CS
7,40,74,1,CS
7,40,75,1,CS
17,31,51,1,CS
