"node";"tree_age";"tree_simulation_number";"prob"
51;8;30;1
52;8;30;0
53;8;30;0
54;8;30;0
55;8;30;0
56;8;30;0
57;8;30;0
58;8;30;0,02
59;8;30;0,145
60;8;30;1
61;8;30;1
62;8;30;1
63;8;30;0
64;8;30;0,02
65;8;30;0,785
66;8;30;1
67;8;30;0,005
68;8;30;0,45
69;8;30;0,55
70;8;30;0,025
71;8;30;0,07
72;8;30;0,015
73;8;30;1
74;8;30;1
75;8;30;1
76;8;30;0
77;8;30;0
78;8;30;0
79;8;30;0
80;8;30;0
81;8;30;0
82;8;30;0,05
83;8;30;1
84;8;30;0,025
85;8;30;0,37
86;8;30;0,18
87;8;30;1
88;8;30;1
89;8;30;1
90;8;30;0,005
91;8;30;1
92;8;30;0,385
93;8;30;1
94;8;30;0,08
95;8;30;0,995
96;8;30;0
97;8;30;0,045
98;8;30;0
99;8;30;1
51;9;30;1
52;9;30;0
53;9;30;0
54;9;30;0
55;9;30;0
56;9;30;0
57;9;30;0
58;9;30;0
59;9;30;0,005
60;9;30;0,825
61;9;30;1
62;9;30;1
63;9;30;0
64;9;30;0,005
65;9;30;0,85
66;9;30;1
67;9;30;0,005
68;9;30;0,01
69;9;30;0,14
70;9;30;0,36
71;9;30;0
72;9;30;0,055
73;9;30;1
74;9;30;1
75;9;30;1
76;9;30;0
77;9;30;0
78;9;30;0
79;9;30;0
80;9;30;0,005
81;9;30;0,005
82;9;30;0,085
83;9;30;1
84;9;30;0,015
85;9;30;0,015
86;9;30;0,06
87;9;30;1
88;9;30;1
89;9;30;1
90;9;30;0,01
91;9;30;0,695
92;9;30;0,985
93;9;30;1
94;9;30;0,01
95;9;30;0,905
96;9;30;0
97;9;30;0,005
98;9;30;0,015
99;9;30;1
51;1;31;1
52;1;31;1
53;1;31;0,995
54;1;31;1
55;1;31;0,555
56;1;31;0,48
57;1;31;1
58;1;31;1
59;1;31;1
60;1;31;0,775
61;1;31;1
62;1;31;0,51
63;1;31;0,4
64;1;31;0,63
65;1;31;1
66;1;31;1
67;1;31;1
68;1;31;1
69;1;31;1
70;1;31;1
71;1;31;0,91
72;1;31;0,21
73;1;31;0,995
74;1;31;0,125
75;1;31;1
76;1;31;1
77;1;31;1
78;1;31;1
79;1;31;1
80;1;31;1
81;1;31;1
82;1;31;0,875
83;1;31;1
84;1;31;1
85;1;31;1
86;1;31;1
87;1;31;1
88;1;31;1
89;1;31;1
90;1;31;1
91;1;31;0,99
92;1;31;1
93;1;31;1
94;1;31;0,4
95;1;31;1
96;1;31;1
97;1;31;1
98;1;31;0,705
99;1;31;1
51;10;31;1
52;10;31;0
53;10;31;0,1
54;10;31;0,01
55;10;31;0
56;10;31;0
57;10;31;0
58;10;31;0
59;10;31;1
60;10;31;0
61;10;31;0
62;10;31;0
63;10;31;0
64;10;31;0
65;10;31;0,63
66;10;31;1
67;10;31;1
68;10;31;0,445
69;10;31;1
70;10;31;1
71;10;31;0
72;10;31;0
73;10;31;0
74;10;31;0,005
75;10;31;0,035
76;10;31;0,46
77;10;31;0,005
78;10;31;1
79;10;31;1
80;10;31;1
81;10;31;0,05
82;10;31;0
83;10;31;0
84;10;31;1
85;10;31;0,005
86;10;31;0,08
87;10;31;0,295
88;10;31;0
89;10;31;0
90;10;31;1
91;10;31;0
92;10;31;1
93;10;31;0,955
94;10;31;0
95;10;31;0,795
96;10;31;0
97;10;31;0,905
98;10;31;0
99;10;31;0,105
51;11;31;1
52;11;31;0,005
53;11;31;0,02
54;11;31;0,105
55;11;31;0
56;11;31;0
57;11;31;0
58;11;31;0
59;11;31;1
60;11;31;0
61;11;31;0
62;11;31;0
63;11;31;0,01
64;11;31;0
65;11;31;0,035
66;11;31;1
67;11;31;1
68;11;31;0,995
69;11;31;1
70;11;31;1
71;11;31;0
72;11;31;0
73;11;31;0
74;11;31;0
75;11;31;0,01
76;11;31;0,11
77;11;31;0,04
78;11;31;1
79;11;31;1
80;11;31;1
81;11;31;0,275
82;11;31;0
83;11;31;0
84;11;31;1
85;11;31;0,005
86;11;31;0,02
87;11;31;0,935
88;11;31;0
89;11;31;0
90;11;31;1
91;11;31;0
92;11;31;1
93;11;31;0,805
94;11;31;0
95;11;31;0,035
96;11;31;0
97;11;31;0,235
98;11;31;0
99;11;31;0,16
51;12;31;1
52;12;31;0
53;12;31;0,025
54;12;31;0,075
55;12;31;0
56;12;31;0
57;12;31;0
58;12;31;0
59;12;31;1
60;12;31;0
61;12;31;0
62;12;31;0
63;12;31;0,005
64;12;31;0
65;12;31;0,015
66;12;31;1
67;12;31;1
68;12;31;0,08
69;12;31;1
70;12;31;1
71;12;31;0
72;12;31;0
73;12;31;0
74;12;31;0
75;12;31;0
76;12;31;0,025
77;12;31;0,04
78;12;31;1
79;12;31;0,905
80;12;31;1
81;12;31;0,05
82;12;31;0
83;12;31;0
84;12;31;1
85;12;31;0
86;12;31;0,005
87;12;31;0,49
88;12;31;0
89;12;31;0
90;12;31;1
91;12;31;0
92;12;31;1
93;12;31;0,985
94;12;31;0
95;12;31;0,025
96;12;31;0
97;12;31;0,015
98;12;31;0
99;12;31;0,06
51;13;31;1
52;13;31;0
53;13;31;0
54;13;31;0,025
55;13;31;0
56;13;31;0
57;13;31;0
58;13;31;0
59;13;31;1
60;13;31;0
61;13;31;0
62;13;31;0
63;13;31;0,02
64;13;31;0
65;13;31;0,03
66;13;31;1
67;13;31;1
68;13;31;0,805
69;13;31;1
70;13;31;0,995
71;13;31;0
72;13;31;0
73;13;31;0
74;13;31;0
75;13;31;0,005
76;13;31;0,14
77;13;31;0,01
78;13;31;1
79;13;31;0,645
80;13;31;1
81;13;31;0,005
82;13;31;0
83;13;31;0
84;13;31;1
85;13;31;0
86;13;31;0,025
87;13;31;0,02
88;13;31;0
89;13;31;0
90;13;31;1
91;13;31;0
92;13;31;1
93;13;31;0,985
94;13;31;0,005
95;13;31;0,015
96;13;31;0
97;13;31;0,115
98;13;31;0
99;13;31;0,02
51;14;31;1
52;14;31;0
53;14;31;0
54;14;31;0,02
55;14;31;0
56;14;31;0
57;14;31;0
58;14;31;0
59;14;31;1
60;14;31;0
61;14;31;0
62;14;31;0
63;14;31;0,015
64;14;31;0
65;14;31;0,01
66;14;31;1
67;14;31;1
68;14;31;0,04
69;14;31;1
70;14;31;1
71;14;31;0
72;14;31;0
73;14;31;0
74;14;31;0
75;14;31;0
76;14;31;0,025
77;14;31;0,015
78;14;31;1
79;14;31;0,975
80;14;31;1
81;14;31;0,015
82;14;31;0
83;14;31;0
84;14;31;1
85;14;31;0
86;14;31;0,035
87;14;31;0,285
88;14;31;0
89;14;31;0
90;14;31;1
91;14;31;0
92;14;31;1
93;14;31;0,93
94;14;31;0
95;14;31;0,01
96;14;31;0
97;14;31;0,025
98;14;31;0
99;14;31;0
51;15;31;1
52;15;31;0
53;15;31;0,005
54;15;31;0,005
55;15;31;0
56;15;31;0
57;15;31;0
58;15;31;0
59;15;31;0,44
60;15;31;0
61;15;31;0
62;15;31;0
63;15;31;0,015
64;15;31;0
65;15;31;0,01
66;15;31;1
67;15;31;1
68;15;31;0,07
69;15;31;0,99
70;15;31;0,98
71;15;31;0
72;15;31;0
73;15;31;0
74;15;31;0
75;15;31;0
76;15;31;0,035
77;15;31;0
78;15;31;1
79;15;31;0,03
80;15;31;1
81;15;31;0,005
82;15;31;0
83;15;31;0
84;15;31;1
85;15;31;0
86;15;31;0,01
87;15;31;0,035
88;15;31;0
89;15;31;0
90;15;31;1
91;15;31;0
92;15;31;1
93;15;31;0,485
94;15;31;0
95;15;31;0,01
96;15;31;0
97;15;31;0,045
98;15;31;0
99;15;31;0,05
51;16;31;1
52;16;31;0
53;16;31;0,025
54;16;31;0
55;16;31;0
56;16;31;0
57;16;31;0
58;16;31;0
59;16;31;0,525
60;16;31;0
61;16;31;0
62;16;31;0
63;16;31;0,005
64;16;31;0
65;16;31;0,02
66;16;31;1
67;16;31;0,915
68;16;31;0,16
69;16;31;0,955
70;16;31;1
71;16;31;0
72;16;31;0
73;16;31;0
74;16;31;0
75;16;31;0,005
76;16;31;0,01
77;16;31;0,005
78;16;31;1
79;16;31;0,33
80;16;31;1
81;16;31;0,005
82;16;31;0
83;16;31;0
84;16;31;1
85;16;31;0
86;16;31;0,05
87;16;31;0,025
88;16;31;0
89;16;31;0
90;16;31;1
91;16;31;0
92;16;31;1
93;16;31;0,565
94;16;31;0
95;16;31;0,005
96;16;31;0
97;16;31;0,03
98;16;31;0
99;16;31;0,005
51;17;31;1
52;17;31;0
53;17;31;0,02
54;17;31;0,03
55;17;31;0
56;17;31;0
57;17;31;0
58;17;31;0
59;17;31;0,88
60;17;31;0
61;17;31;0
62;17;31;0
63;17;31;0,02
64;17;31;0
65;17;31;0
66;17;31;0,94
67;17;31;1
68;17;31;0,095
69;17;31;0,88
70;17;31;0,995
71;17;31;0
72;17;31;0
73;17;31;0
74;17;31;0
75;17;31;0
76;17;31;0,035
77;17;31;0,06
78;17;31;1
79;17;31;0,885
80;17;31;0,99
81;17;31;0,125
82;17;31;0
83;17;31;0
84;17;31;1
85;17;31;0
86;17;31;0,06
87;17;31;0,02
88;17;31;0
89;17;31;0
90;17;31;1
91;17;31;0,005
92;17;31;1
93;17;31;0,985
94;17;31;0,005
95;17;31;0,355
96;17;31;0
97;17;31;0,055
98;17;31;0
99;17;31;0,02
51;2;31;1
52;2;31;1
53;2;31;0,68
54;2;31;0,6
55;2;31;0,11
56;2;31;0,43
57;2;31;1
58;2;31;1
59;2;31;1
60;2;31;0,35
61;2;31;1
62;2;31;0,635
63;2;31;0,2
64;2;31;0,32
65;2;31;1
66;2;31;1
67;2;31;1
68;2;31;1
69;2;31;1
70;2;31;1
71;2;31;0,155
72;2;31;0,905
73;2;31;0,91
74;2;31;0,77
75;2;31;1
76;2;31;1
77;2;31;1
78;2;31;1
79;2;31;1
80;2;31;1
81;2;31;1
82;2;31;0,18
83;2;31;1
84;2;31;1
85;2;31;1
86;2;31;1
87;2;31;1
88;2;31;0,855
89;2;31;1
90;2;31;1
91;2;31;0,285
92;2;31;1
93;2;31;1
94;2;31;0,18
95;2;31;1
96;2;31;1
97;2;31;1
98;2;31;0,065
99;2;31;1
51;3;31;1
52;3;31;1
53;3;31;0,985
54;3;31;0,74
55;3;31;0,255
56;3;31;0,03
57;3;31;0,99
58;3;31;1
59;3;31;1
60;3;31;0,87
61;3;31;0,85
62;3;31;0,14
63;3;31;0,13
64;3;31;0,915
65;3;31;1
66;3;31;1
67;3;31;1
68;3;31;1
69;3;31;1
70;3;31;1
71;3;31;0
72;3;31;0,015
73;3;31;0,18
74;3;31;0
75;3;31;1
76;3;31;1
77;3;31;1
78;3;31;1
79;3;31;1
80;3;31;1
81;3;31;1
82;3;31;0,26
83;3;31;0,495
84;3;31;1
85;3;31;0,98
86;3;31;1
87;3;31;1
88;3;31;0,22
89;3;31;0,98
90;3;31;1
91;3;31;0,595
92;3;31;1
93;3;31;1
94;3;31;0,19
95;3;31;1
96;3;31;1
97;3;31;1
98;3;31;0,475
99;3;31;1
51;4;31;1
52;4;31;1
53;4;31;0,47
54;4;31;0,83
55;4;31;0,09
56;4;31;0,725
57;4;31;0,29
58;4;31;0,72
59;4;31;1
60;4;31;0,22
61;4;31;0,23
62;4;31;0,045
63;4;31;0,195
64;4;31;0,125
65;4;31;1
66;4;31;1
67;4;31;1
68;4;31;1
69;4;31;1
70;4;31;1
71;4;31;0,07
72;4;31;0
73;4;31;0,02
74;4;31;0,02
75;4;31;1
76;4;31;1
77;4;31;0,875
78;4;31;1
79;4;31;1
80;4;31;1
81;4;31;1
82;4;31;0,065
83;4;31;0,035
84;4;31;1
85;4;31;0,705
86;4;31;1
87;4;31;1
88;4;31;0,01
89;4;31;0,54
90;4;31;1
91;4;31;0,675
92;4;31;1
93;4;31;1
94;4;31;0,295
95;4;31;1
96;4;31;0,01
97;4;31;1
98;4;31;0,025
99;4;31;1
51;5;31;1
52;5;31;1
53;5;31;0,98
54;5;31;0,755
55;5;31;0,03
56;5;31;0,005
57;5;31;0,005
58;5;31;0,28
59;5;31;1
60;5;31;0,27
61;5;31;0,995
62;5;31;0,045
63;5;31;0,76
64;5;31;0,005
65;5;31;1
66;5;31;1
67;5;31;1
68;5;31;1
69;5;31;1
70;5;31;1
71;5;31;0
72;5;31;0
73;5;31;0,16
74;5;31;0,775
75;5;31;0,915
76;5;31;1
77;5;31;0,585
78;5;31;1
79;5;31;1
80;5;31;1
81;5;31;1
82;5;31;0
83;5;31;0,015
84;5;31;1
85;5;31;0,13
86;5;31;1
87;5;31;1
88;5;31;0,02
89;5;31;0,11
90;5;31;1
91;5;31;0,285
92;5;31;1
93;5;31;0,92
94;5;31;0,07
95;5;31;1
96;5;31;0,05
97;5;31;1
98;5;31;0,305
99;5;31;1
51;6;31;1
52;6;31;0,99
53;6;31;0,05
54;6;31;0,57
55;6;31;0,19
56;6;31;0,005
57;6;31;0,045
58;6;31;0,705
59;6;31;1
60;6;31;0,61
61;6;31;0,025
62;6;31;0,035
63;6;31;0,105
64;6;31;0,235
65;6;31;0,865
66;6;31;1
67;6;31;1
68;6;31;1
69;6;31;1
70;6;31;1
71;6;31;0,01
72;6;31;0,005
73;6;31;0,03
74;6;31;0,03
75;6;31;1
76;6;31;0,995
77;6;31;0,9
78;6;31;1
79;6;31;1
80;6;31;1
81;6;31;0,99
82;6;31;0
83;6;31;0,15
84;6;31;1
85;6;31;0,135
86;6;31;1
87;6;31;1
88;6;31;0
89;6;31;0,005
90;6;31;1
91;6;31;0,005
92;6;31;1
93;6;31;0,96
94;6;31;0,03
95;6;31;1
96;6;31;0,48
97;6;31;1
98;6;31;0,75
99;6;31;0,95
51;7;31;1
52;7;31;0,79
53;7;31;0,145
54;7;31;0,49
55;7;31;0
56;7;31;0
57;7;31;0
58;7;31;0
59;7;31;1
60;7;31;0,095
61;7;31;0,035
62;7;31;0,03
63;7;31;0,06
64;7;31;0,07
65;7;31;0,865
66;7;31;1
67;7;31;1
68;7;31;1
69;7;31;1
70;7;31;1
71;7;31;0
72;7;31;0
73;7;31;0,005
74;7;31;0,015
75;7;31;0,75
76;7;31;0,985
77;7;31;0,025
78;7;31;1
79;7;31;1
80;7;31;1
81;7;31;0,41
82;7;31;0
83;7;31;0,005
84;7;31;1
85;7;31;0,025
86;7;31;1
87;7;31;1
88;7;31;0
89;7;31;0
90;7;31;1
91;7;31;0,005
92;7;31;1
93;7;31;0,94
94;7;31;0,005
95;7;31;0,98
96;7;31;0
97;7;31;1
98;7;31;0,04
99;7;31;1
51;8;31;1
52;8;31;0,87
53;8;31;0,605
54;8;31;0,63
55;8;31;0
56;8;31;0
57;8;31;0
58;8;31;0
59;8;31;1
60;8;31;0
61;8;31;0
62;8;31;0
63;8;31;0,025
64;8;31;0
65;8;31;0,24
66;8;31;1
67;8;31;1
68;8;31;1
69;8;31;1
70;8;31;1
71;8;31;0
72;8;31;0
73;8;31;0
74;8;31;0,005
75;8;31;0,73
76;8;31;0,99
77;8;31;0,03
78;8;31;1
79;8;31;1
80;8;31;1
81;8;31;0,425
82;8;31;0
83;8;31;0,005
84;8;31;1
85;8;31;0,195
86;8;31;1
87;8;31;0,965
88;8;31;0
89;8;31;0
90;8;31;1
91;8;31;0
92;8;31;1
93;8;31;0,935
94;8;31;0,07
95;8;31;0,86
96;8;31;0
97;8;31;0,945
98;8;31;0,025
99;8;31;1
51;9;31;1
52;9;31;0
53;9;31;0,005
54;9;31;0,02
55;9;31;0
56;9;31;0
57;9;31;0
58;9;31;0
59;9;31;1
60;9;31;0
61;9;31;0
62;9;31;0,01
63;9;31;0,005
64;9;31;0
65;9;31;0,595
66;9;31;1
67;9;31;1
68;9;31;1
69;9;31;1
70;9;31;1
71;9;31;0
72;9;31;0
73;9;31;0
74;9;31;0,02
75;9;31;0,055
76;9;31;0,835
77;9;31;0,035
78;9;31;1
79;9;31;1
80;9;31;1
81;9;31;0,015
82;9;31;0
83;9;31;0,005
84;9;31;1
85;9;31;0,01
86;9;31;0,04
87;9;31;1
88;9;31;0
89;9;31;0
90;9;31;1
91;9;31;0
92;9;31;1
93;9;31;0,24
94;9;31;0,01
95;9;31;0,98
96;9;31;0
97;9;31;0,785
98;9;31;0,005
99;9;31;0,335
51;1;32;1
52;1;32;0,98
53;1;32;1
54;1;32;0,075
55;1;32;1
56;1;32;0,385
57;1;32;1
58;1;32;0,155
59;1;32;1
60;1;32;1
61;1;32;1
62;1;32;1
63;1;32;1
64;1;32;0,645
65;1;32;1
66;1;32;1
67;1;32;1
68;1;32;1
69;1;32;1
70;1;32;1
71;1;32;1
72;1;32;1
73;1;32;0,375
74;1;32;0,98
75;1;32;0,92
76;1;32;1
77;1;32;1
78;1;32;1
79;1;32;1
80;1;32;1
81;1;32;1
82;1;32;0,67
83;1;32;1
84;1;32;1
85;1;32;1
86;1;32;1
87;1;32;1
88;1;32;1
89;1;32;1
90;1;32;1
91;1;32;0,65
92;1;32;1
93;1;32;1
94;1;32;1
95;1;32;1
96;1;32;1
97;1;32;0,49
98;1;32;1
99;1;32;1
