"type","age","simulation","node","exist","N_nodes"
"consensus",8,3,65,29,TRUE
"consensus",8,3,66,29,TRUE
"consensus",8,3,67,29,TRUE
"consensus",8,3,68,29,TRUE
"consensus",8,3,69,29,TRUE
"consensus",8,3,70,29,TRUE
"consensus",8,3,71,29,TRUE
"consensus",8,3,72,29,TRUE
"consensus",8,3,73,29,TRUE
"consensus",8,3,75,29,TRUE
"consensus",8,3,76,29,TRUE
"consensus",8,3,77,29,TRUE
"consensus",8,3,78,29,TRUE
"consensus",8,3,79,29,TRUE
"consensus",8,30,51,31,TRUE
"consensus",8,30,52,31,TRUE
"consensus",8,30,53,31,TRUE
"consensus",8,30,54,31,TRUE
"consensus",8,30,55,31,TRUE
"consensus",8,30,56,31,FALSE
"consensus",8,30,57,31,TRUE
"consensus",8,30,58,31,TRUE
"consensus",8,30,61,31,TRUE
"consensus",8,30,62,31,FALSE
"consensus",8,30,63,31,TRUE
"consensus",8,30,64,31,TRUE
"consensus",8,30,65,31,TRUE
"consensus",8,30,66,31,FALSE
"consensus",8,30,67,31,TRUE
"consensus",8,30,68,31,TRUE
"consensus",8,30,69,31,TRUE
"consensus",8,30,70,31,TRUE
"consensus",8,30,71,31,FALSE
"consensus",8,30,72,31,FALSE
"consensus",8,30,74,31,TRUE
"consensus",8,30,75,31,TRUE
"consensus",8,30,76,31,TRUE
"consensus",8,30,77,31,FALSE
"consensus",8,30,78,31,FALSE
"consensus",8,30,79,31,TRUE
"consensus",8,30,80,31,TRUE
"consensus",8,30,81,31,TRUE
"consensus",8,31,51,28,TRUE
"consensus",8,31,52,28,TRUE
"consensus",8,31,53,28,TRUE
"consensus",8,31,54,28,TRUE
"consensus",8,31,55,28,TRUE
"consensus",8,31,56,28,TRUE
"consensus",8,31,57,28,TRUE
"consensus",8,31,59,28,TRUE
"consensus",8,31,60,28,TRUE
"consensus",8,31,61,28,TRUE
"consensus",8,31,62,28,TRUE
"consensus",8,31,63,28,TRUE
"consensus",8,31,64,28,FALSE
"consensus",8,31,65,28,TRUE
"consensus",8,31,67,28,TRUE
"consensus",8,31,68,28,TRUE
"consensus",8,31,69,28,TRUE
"consensus",8,31,70,28,TRUE
"consensus",8,31,71,28,TRUE
"consensus",8,31,72,28,FALSE
"consensus",8,31,73,28,TRUE
"consensus",8,31,75,28,TRUE
"consensus",8,31,76,28,TRUE
"consensus",8,31,77,28,FALSE
"consensus",8,31,78,28,TRUE
"consensus",8,32,51,27,TRUE
"consensus",8,32,52,27,TRUE
"consensus",8,32,53,27,TRUE
"consensus",8,32,54,27,TRUE
"consensus",8,32,55,27,TRUE
"consensus",8,32,56,27,TRUE
"consensus",8,32,57,27,TRUE
"consensus",8,32,58,27,FALSE
"consensus",8,32,61,27,TRUE
"consensus",8,32,62,27,FALSE
"consensus",8,32,63,27,TRUE
"consensus",8,32,64,27,TRUE
"consensus",8,32,65,27,TRUE
"consensus",8,32,66,27,TRUE
"consensus",8,32,67,27,TRUE
"consensus",8,32,68,27,FALSE
"consensus",8,32,70,27,TRUE
"consensus",8,32,71,27,TRUE
"consensus",8,32,72,27,TRUE
"consensus",8,32,73,27,FALSE
"consensus",8,32,74,27,FALSE
"consensus",8,32,75,27,TRUE
"consensus",8,32,76,27,TRUE
"consensus",8,32,77,27,TRUE
"consensus",8,33,51,34,TRUE
"consensus",8,33,52,34,TRUE
"consensus",8,33,53,34,TRUE
"consensus",8,33,54,34,TRUE
"consensus",8,33,55,34,TRUE
"consensus",8,33,56,34,TRUE
"consensus",8,33,57,34,TRUE
"consensus",8,33,58,34,TRUE
"consensus",8,33,59,34,TRUE
"consensus",8,33,61,34,TRUE
"consensus",8,33,62,34,TRUE
"consensus",8,33,63,34,FALSE
"consensus",8,33,64,34,TRUE
"consensus",8,33,65,34,TRUE
"consensus",8,33,66,34,TRUE
"consensus",8,33,67,34,TRUE
"consensus",8,33,68,34,TRUE
"consensus",8,33,69,34,TRUE
"consensus",8,33,71,34,TRUE
"consensus",8,33,72,34,TRUE
"consensus",8,33,73,34,TRUE
"consensus",8,33,74,34,FALSE
"consensus",8,33,75,34,TRUE
"consensus",8,33,76,34,TRUE
"consensus",8,33,77,34,TRUE
"consensus",8,33,78,34,FALSE
"consensus",8,33,80,34,TRUE
"consensus",8,33,81,34,TRUE
"consensus",8,33,82,34,TRUE
"consensus",8,33,83,34,TRUE
"consensus",8,33,84,34,TRUE
"consensus",8,34,51,28,TRUE
"consensus",8,34,52,28,TRUE
"consensus",8,34,53,28,TRUE
"consensus",8,34,54,28,TRUE
"consensus",8,34,55,28,TRUE
"consensus",8,34,56,28,TRUE
"consensus",8,34,57,28,TRUE
"consensus",8,34,60,28,TRUE
"consensus",8,34,61,28,TRUE
"consensus",8,34,62,28,TRUE
"consensus",8,34,63,28,TRUE
"consensus",8,34,64,28,TRUE
"consensus",8,34,65,28,FALSE
"consensus",8,34,67,28,TRUE
"consensus",8,34,68,28,TRUE
"consensus",8,34,69,28,FALSE
"consensus",8,34,70,28,TRUE
"consensus",8,34,71,28,FALSE
"consensus",8,34,72,28,TRUE
"consensus",8,34,73,28,TRUE
"consensus",8,34,74,28,FALSE
"consensus",8,34,75,28,TRUE
"consensus",8,34,76,28,TRUE
"consensus",8,34,77,28,TRUE
"consensus",8,34,78,28,TRUE
"consensus",8,35,51,30,TRUE
"consensus",8,35,52,30,TRUE
"consensus",8,35,53,30,FALSE
"consensus",8,35,54,30,TRUE
"consensus",8,35,55,30,TRUE
"consensus",8,35,56,30,TRUE
"consensus",8,35,57,30,TRUE
"consensus",8,35,58,30,TRUE
"consensus",8,35,59,30,TRUE
"consensus",8,35,61,30,FALSE
"consensus",8,35,62,30,TRUE
"consensus",8,35,63,30,TRUE
"consensus",8,35,65,30,TRUE
"consensus",8,35,66,30,TRUE
