"type","age","simulation","node","exist","N_nodes"
"consensus",8,31,79,30,TRUE
"consensus",8,31,80,30,TRUE
"consensus",8,32,51,29,TRUE
"consensus",8,32,52,29,TRUE
"consensus",8,32,53,29,TRUE
"consensus",8,32,54,29,TRUE
"consensus",8,32,55,29,TRUE
"consensus",8,32,56,29,TRUE
"consensus",8,32,57,29,TRUE
"consensus",8,32,58,29,TRUE
"consensus",8,32,59,29,TRUE
"consensus",8,32,60,29,FALSE
"consensus",8,32,61,29,TRUE
"consensus",8,32,62,29,TRUE
"consensus",8,32,63,29,TRUE
"consensus",8,32,64,29,TRUE
"consensus",8,32,65,29,TRUE
"consensus",8,32,66,29,TRUE
"consensus",8,32,67,29,TRUE
"consensus",8,32,68,29,TRUE
"consensus",8,32,69,29,TRUE
"consensus",8,32,70,29,TRUE
"consensus",8,32,71,29,TRUE
"consensus",8,32,72,29,TRUE
"consensus",8,32,73,29,TRUE
"consensus",8,32,74,29,TRUE
"consensus",8,32,75,29,TRUE
"consensus",8,32,76,29,TRUE
"consensus",8,32,77,29,FALSE
"consensus",8,32,78,29,TRUE
"consensus",8,32,79,29,TRUE
"consensus",8,33,51,28,TRUE
"consensus",8,33,52,28,TRUE
"consensus",8,33,53,28,TRUE
"consensus",8,33,54,28,TRUE
"consensus",8,33,55,28,TRUE
"consensus",8,33,56,28,TRUE
"consensus",8,33,57,28,TRUE
"consensus",8,33,58,28,TRUE
"consensus",8,33,59,28,TRUE
"consensus",8,33,60,28,TRUE
"consensus",8,33,61,28,TRUE
"consensus",8,33,62,28,TRUE
"consensus",8,33,63,28,TRUE
"consensus",8,33,64,28,TRUE
"consensus",8,33,65,28,FALSE
"consensus",8,33,66,28,TRUE
